text,label,prediction
تتناول هذه الدراسة التغيرات التي طرأت على الطرق الصوفية في السودان، مع التركيز على تحول الصورة التقليدية للشيخ الصوفي وأتباعه، وتأثير نمو التيارات الدينية الجديدة، وخاصة التيار السني السلفي وظهور المذهب الشيعي. أدت هذه التغيرات إلى تحولات كبيرة في صورة الصوفي التقليدي في المجتمع، وذلك بسبب الواقع المجتمعي والسياسي، بما في ذلك صعود التيار الديني السياسي، وتنامي حالات التعصب السني المتشدد تجاه الطرق الصوفية. الكلمات المفتاحية: التصوف، الطريقة الصوفية، الإسلام السياسي، التعصب الديني، السلفية.,1,1
"الملخص يتناول دراسة توجيهية لمصطلح ""الكلم"" في اللغة العربية، ويهدف إلى تحليل الاختلافات المتعلقة بتصنيفه كمفهوم نحوي، وما إذا كان يُعتبر اسم جنس أو جمع أو اسم جمع. تبدأ أهمية هذه الدراسة من كون مصطلح ""الكلم"" يُعد من الركائز الأساسية في كتب النحو العربي. ركزت الدراسة على جمع الآراء المتعلقة بأصل مصطلح ""الكلم"" وتحديد الأرجح منها، بالإضافة إلى توضيح الفرق بين المفاهيم النحوية المرتبطة به مثل: اسم الجمع واسم الجنس. شملت الدراسة الإجابة عن بعض الأسئلة المحورية مثل: تعريف مصطلح ""الكلم""، وفهم معنى كل من ""اسم الجمع"" و""اسم الجنس""، مع محاولات تقديم الرأي الأرجح حول نسبة مصطلح ""الكلم"". توصلت الدراسة إلى نتيجة مفادها أن ""الكلم"" يُصنف ضمن أسماء الجنس الجمعية، وهو يسهم في تعميق فهم البنية النحوية للغة العربية. الكلمات المفتاحية: الكلم، اسم، اسم الجنس، اسم الجمع، اسم الجنس الجمعي.",1,1
هدفت الدراسة إلى استكشاف السلوك العدواني لدى الأطفال الصم في ظل متغيرات العمر الزمني، ودرجة الإعاقة السمعية، ونظام الإقامة. تم استخدام مقياس السلوك العدواني الذي تم تطويره خصيصًا لهذه الدراسة، والذي تم التحقق من خصائصه السيكومترية، على عينة من 42 طفلاً أصمًا تتراوح أعمارهم بين 3 و12 عامًا مع درجات متفاوتة من فقدان السمع. تم تحليل البيانات باستخدام برنامج SPSS الإصدار 20، مما أدى إلى النتائج التالية: (1) الأطفال الذين تتراوح أعمارهم بين 9-12 عامًا أظهروا مستويات أعلى من السلوك العدواني بشكل ملحوظ. (2) لم يكن هناك فرق كبير في السلوك العدواني بين الأطفال الصم بناءً على درجة فقدان السمع. (3) لم يؤثر نظام الإقامة (داخلي ونصف داخلي) بشكل كبير على السلوك العدواني لدى الأطفال الصم.,1,1
تهدف هذه الورقة البحثية إلى دراسة القرصنة البحرية وتمييزها عن الأعمال المشابهة لها. لتحقيق هذا الهدف، سيتم استخدام منهج مقارن لتحليل الخصائص المميزة للقرصنة البحرية ومقارنتها بأنشطة أخرى مثل القرصنة الجوية والبرية. من المتوقع أن تسلط النتائج الضوء على العوامل التي تجعل القرصنة البحرية مختلفة عن غيرها من أشكال القرصنة وتوفر فهماً أفضل للتداعيات القانونية والاستراتيجية لهذه الظاهرة.,1,1
تدرس هذه الورقة البحثية الوضع الحالي والآفاق المستقبلية للشمول المالي الرقمي في الدول العربية. الهدف الرئيسي هو تقييم مستوى الوصول إلى الخدمات المالية الرقمية واستخدامها في هذه البلدان. تستخدم الدراسة منهجية مختلطة، تجمع بين تحليل البيانات الكمية من الاستطلاعات المالية الوطنية مع البيانات النوعية من المقابلات مع خبراء الصناعة. تشير النتائج المتوقعة إلى وجود فجوة كبيرة في الشمول المالي الرقمي بين الدول العربية، مع وجود عوامل مثل البنية التحتية، والتعليم، والبيئة التنظيمية التي تلعب أدواراً حاسمة. تخلص الورقة إلى أن تعزيز الشمول المالي الرقمي أمر ضروري للتنمية الاقتصادية في المنطقة، وتقترح توصيات سياسية لتعزيزه.,1,1
"تهدف هذه الدراسة إلى إبراز القيمة الأدبية للخطاب الدعائي في التراث العربي الإسلامي، حيث يعتبر خطاباً توجيهياً وترشيدياً مستنداً إلى السنة النبوية وممارساً من قبل الصحابة والتابعين ورجال التصوف ومدارس السير والسلوك والرياضة النفسية. تسعى الدراسة إلى التأكيد على تلازم البعدين الحجاجي والإمتاعي في الدعاء، مما يعكس تأثيره على ترسيخ المعتقدات الدينية وتوجيه القناعات وإقناع الآخرين.

تتناول الدراسة أيضاً آراء بعض الباحثين الذين يركزون على الجانب العاطفي والشعوري في الدعاء، مثل الباحثة بهية اللحياني التي ترى أن الدعاء يعبر عن فيض الشعور وضعف النفس وانكسارها. ومع ذلك، تهدف هذه الدراسة إلى توسيع نطاق الفهم ليشمل الجانب الحجاجي في الدعاء وتأثيره على توجيه المعتقدات الدينية.

من خلال تحليل الخطاب الدعائي في التراث العربي الإسلامي، تسعى الدراسة إلى تقديم فهم أعمق للتلازم بين البعدين الحجاجي والإمتاعي في الدعاء وتأثيره على توجيه القناعات وإقناع الآخرين.",1,1
تتناول الدراسة آليات تشكيل الآخر في الخطاب الكولونيالي، حيث يتم تحليل التأثيرات الاستعمارية على الشعوب المستعمرة وما ينتج عنها من تصوير ثقافي متناقض. يشير البحث إلى الصراع الدائم بين الأمم والشعوب وحتى بين الطبقات والذي أسفر عن خلفيات ثقافية ساهمت في بناء خطابات كولونيالية. تركز الدراسة على كيفية استغلال الاستعمار للأدب في تصوير الآخر، سواء كانت الثقافات المهيمنة أو المهمشة. وتكشف عن التوتر بين الكاتب الذي يعزز الخطاب الكولونيالي وبين من يبحث عن إثبات هوية الذات الثقافية. تعرض النصوص الإبداعية المعاصرة تناقضات حادة في تصوير الحالة الثقافية للشعوب المستعمرة بسبب تأثير النموذج الاستعماري. تهدف الدراسة إلى فهم هذه الآليات لاستيعاب تأثيرات الاستعمار وكيفية مقاومته عبر الأدب.,1,1
تلعب تكنولوجيا المعلومات دوراً حاسماً في تحسين الأداء التسويقي للمؤسسات، مما يعزز قدرتها التنافسية. من خلال تبني تكنولوجيا المعلومات، يمكن للمؤسسات تعزيز كفاءة وفعالية عملياتها، وتقديم منتجات وخدمات مبتكرة، وتحسين جودة الإنتاج والتسويق، وتعزيز العلاقات مع العملاء لكسب ولائهم. تهدف هذه الورقة البحثية إلى تسليط الضوء على مفهوم تكنولوجيا المعلومات والأداء التسويقي وأهميته للمؤسسات، بالإضافة إلى توضيح تأثير تكنولوجيا المعلومات على مؤشرات قياس الأداء التسويقي وتطوير استراتيجيات جديدة لتحسينه في ظل المنافسة العالمية المتزايدة التي تعتمد على تكنولوجيا المعلومات.,1,1
يناقش هذا البحث مفهوم بنية الجسد في التحليل النفسي الفرويدي. لقد كان لسيغموند فرويد تأثير كبير على الفكر الإنساني والفلسفة، حيث أسس لمفاهيم جديدة في التحليل النفسي تتحدى الأفكار السابقة، سواء كانت علمية أو فلسفية. لقد كان الفكر الفلسفي التقليدي يركز على الإنسان في بعده الواعي، ولكن فرويد أدخل مفهوم اللاوعي كمكون أساسي في الحياة النفسية. هذا الاكتشاف أدى إلى تغيير في الوعي الفلسفي، حيث أصبح الجسد هو المتكلم الحقيقي وليس الأنا. يركز البحث على بنية الجسد في التحليل النفسي الفرويدي، وكيف أن الجسد ليس مجرد كائن مادي، بل هو أيضاً مكون نفسي يحمل الوعي واللاوعي. هذا البحث يعتبر مساهمة مهمة في فهم العلاقة بين الجسد والنفس، وكيف يمكن للجسد أن يكون مصدراً للمعرفة والوعي.,1,1
تنبع أهمية الدراسة من أهمية الموضوع الذي تطرقت إليه، فهي تعالج قضية المجتمع المدني الذي بات في ظل التحولات السياسية والاقتصادية والاجتماعية من الأطراف المهمة في صنع القرار وفي سياسة التنمية بصفة عامة في دول العالم وفي الجزائر بصفة خاصة بعد التحول نحو التعددية السياسية في سنة 1989. لكن ورغم كل المجهودات المبذولة في هذا المجال إلا أن واقع المجتمع المدني في الجزائر لا يعكس تماما حجم هذه المجهودات، وذلك نظرا للكثير من المعوقات والتحديات التي تتخبط فيها أغلب منظمات المجتمع المدني، مما قلص من فعالية دورها في إحداث التنمية المحلية التي يتطلع إليها المواطن وتكريس قيم المساءلة والمشاركة والشفافية. نهدف من خلال هذه الدراسة إلى القاء الضوء على واقع المجتمع المدني بالجزائر وتوضيح طرق دعمه وتفعيلة كطرف مشارك في التنمية المحلية وكآلية لتعزيز وتعميق ممارسة الديمقراطية التشاركية بالجزائر.,0,0
تناولت الدراسة موضوع التماسك الأسري وتحقيق الضبط الاجتماعي لعينة من الأسر الجزائرية. هدفت الباحثة إلى دراسة الدور الذي تمارسه المؤسسة الأسرية للحفاظ على تماسكها وتحقيق الضبط الاجتماعي، بحيث استخدمت المنهج الوصفي واعتمدت في جمع البيانات على استبيان يقيس إسهام التماسك الأسري في تحقيق الضبط الاجتماعي، واستخدمت الأساليب الإحصائية المتمثلة في: المتوسط الحسابي الانحراف المعياري والنسبة المئوية لتحليل البيانات، بحيث طبقت إجراءات الدراسة على حجم(264) أسرة تتباين في الخصائص التعليمية والاقتصادية للأسرة. وانتهت الدراسة إلى أهم النتائج التالية: المؤسسة الأسرية هي صاحبة الدور الأساسي في تحقيق ضبط وتنظيم المجتمع ولها دور كبير في ضبط سلوك أفرادها، كما أن مكانة المجتمع ترتفع ويصبح أكثر ضبطا بتحقيق تماسك الأسرة.,0,0
تعد ظاهرة العنف ضد المرأة من الظواهر العالمية، التي لا يخلو منها مجتمع، وإن كان هناك اختلاف كبير في حجم هذه الظاهرة من مجتمع لآخر بسبب الاختلاف في الأسباب والخلفيات والإيديولوجيات، بالإضافة إلى كون هذه الظاهرة من الظواهر المسسترة التي يصعب معرفة حجمها الحقيقي بدقة، بسبب عدم التبليغ عنها من ناحية، وعدم القدرة على التبليغ عنها من ناحية أخرى.بناء على ما سبق كان لزاما التصدي للعنف الأسري عموما والعنف ضد المرأة على وجه الخصوص من خلال تجريمها على اعتبار أن القانون الجنائي هو أقوى التشريعات لمكافحة الظواهر الخطيرة التي تثبت الدراسات والواقع انتشارها واستفحالها، وعدم كفاية الأليات القانونية الأخرى في الحد منها.والمشرع الجزائري على غرار الكثير من التشريعات قام بالتدخل التشريعي لتجريم العنف ضد النساء من خلال تعديله لقانون العقوبات بموجب القانون 15 – 19 المؤرخ في 30 ديسمبر 2015، بسن نصوص جنائية تجرم مختلف صور العنف ضد المرأة مع تشديد العقوبات المرتبطة بها، باعتبار أن مسألة تجريم العنف بشكل عام ليست بالجديدة في أحكام قانون العقوبات.وبناء عليه فإننا سنحاول من خلال هذه الورقة تبيان صور جرائم العنف ضد المرأة، وظروف التشديد التي أقرها المشرع الجنائي في ظل تعديل قانون العقوبات، وذلك مع مقارنتها بالصور المجرمة من العنف المستقر العمل بها من قبل في قانون العقوبات، وهذا كإجابة عن الإشكالية الرئيسية للدراسة التي تدور حول: هل تشديد العقوبات كاف لوحده لردع العنف ضد المرأة؟.,0,0
يُقدم هذا البحث تحليلاً نقدياً لقراءة محمد أركون للفكر الإسلامي، مع التركيز على مفهوم الحداثة وإتقان السيوطي. يهدف البحث إلى فهم كيفية تأثير مفاهيم أركون على الفهم المعاصر للفكر الإسلامي، وتحليل كيفية تأثير آراءه في إعادة تفسير التراث الإسلامي في سياق الحداثة. يستخدم البحث المنهجية التحليلية النقدية لدراسة أعمال أركون ومقارنتها بالتأويلات التقليدية للفكر الإسلامي. من المتوقع أن يظهر البحث كيف يمكن أن تسهم قراءة أركون في إعادة تعريف مفهوم الحداثة في الفكر الإسلامي، وتقديم رؤى جديدة حول إمكانية الجمع بين التقليد والحداثة في التفكير الإسلامي المعاصر. يهدف البحث إلى المساهمة في النقاشات الحالية حول دور الفكر الإسلامي في تشكيل الهوية الثقافية والفلسفية في العالم المعاصر.,1,1
حاول هذا البحث الوقوف على تحول المعنى من صورته القريبة إلى نقيض المعنى، وذلك من خلال سياقات أبانت عن وظيفة الشعر لدى درويش، تلتها قراءة أولى للمعنى في ضوء تغييب آلية المفارقة، ثم قراءة ثانية تعمل على استحضار المفارقة في تتبع المعنى الآخر النقيض من خلال تحليل المفارقة اللفظية والدرامية، إلى جانب دور الإيقاع في مساندة هذا التحول، وقد أبانت هذه التحولات عن نمو القدرة على إنتاج معان تتناسب وسياقَ النص، وذلك عبر تعديل صيرورة المعنى وفق آلية المفارقة ومعطيات السياق.,0,0
يسعى هذا البحث إلى دراسة وتحليل الصفات التبرعية للمال الموقوف في التشريع الجزائري، بهدف فهم العلاقة بين المال الموقوف والأنشطة التبرعية في إطار القانون الجزائري. يستخدم البحث المنهج الوصفي التحليلي، حيث يتم جمع البيانات من خلال دراسة كتب ومقالات قانونية متعلقة بالموضوع، بالإضافة إلى تحليل القوانين والتشريعات الجزائرية ذات الصلة. من خلال هذه الدراسة، تهدف إلى توضيح كيفية تطبيق الصفات التبرعية للمال الموقوف في الممارسات القانونية الجزائرية، وكيف يمكن أن تسهم في تعزيز الأنشطة التبرعية في المجتمع الجزائري. كما سيتم استكشاف التحديات والفرص التي قد تواجهها هذه الصفات في تطبيقها العملي. يأمل البحث أن يساهم في فهم أعمق للقضايا القانونية المتعلقة بالمال الموقوف والتبرعات في الجزائر، مما قد يساعد في تطوير سياسات وآليات قانونية أكثر فاعلية لتعزيز الأعمال التبرعية.,1,1
يُعنى هذا البحث بفحص الحماية التشريعية للأموال المستثمرة في ظل التوتر بين العطاء الظاهر والنزع الباطن، حيث يُقر الدستور صراحة بحماية حق الملكية العقارية، مشترطاً نزعها وفقا لمقتضيات النفع العام مع التزام الإدارة بتقديم تعويض عادل ومنصف. يُجسد ذلك المقصد الدستوري لمبدأ حرية الاستثمار، كما يُؤكد قانون ترقية الاستثمار لسنة 2016 على هذا المبدأ من خلال توثيق مسألة حماية الاستثمارات في المادة 23 منه. ومع التأكيد على مبدأ التحويل الحر في المادة 25، يظل قانون الاستثمار يعاني من التغطية القانونية النسبية لحماية الأموال المستثمرة، نتيجة اصطدامها بالمناورات التشريعية والتقييد الباطني من خلال التمسك الدولة بفكرة السيادة القانونية.,1,1
