text,label,prediction
"تعتبر المخطوطات حجر الزاوية في حفظ تراث الأمم ونقل معارفها عبر الأجيال، حيث تحمل المخطوطات الجزائرية أهمية خاصة في توثيق التاريخ الثقافي والعلمي للعرب والمسلمين. تسعى هذه الدراسة إلى استعراض المخطوطات الجزائرية المحفوظة في الخزانة العامة بالرباط، وهي تجسد جزءاً من التراث المشترك بين الجزائر والمغرب ضمن علاقات ثقافية وعلمية وطيدة. باستخدام ""فهرس المخطوطات العربية المحفوظة في الخزانة العامة بالرباط"" لليفيبروفنصال، يستعرض البحث الدور الحيوي الذي لعبته تلك المخطوطات في إثراء المعارف العربية والإسلامية عبر مختلف الفنون والعلوم كالفقه واللغة والأدب. كما يتناول البحث التعاون العلمي بين الجزائر والمغرب وتأثير العلماء الجزائريين الذين استقروا وعملوا في المغرب الأقصى. يتم في هذا السياق تقديم تصنيف وافٍ وجرد دقيق للمخطوطات الجزائرية، إضافةً إلى تراجم مختارة لبعض الأعلام الجزائرية الذين أثرت أعمالهم الموجودة ضمن المخطوطات في المشهد العلمي والثقافي. يهدف البحث إلى تسليط الضوء على القيمة التاريخية والثقافية لهذه المخطوطات، مؤكداً على أهمية الجهود المشتركة في الحفاظ على هذا التراث وإبراز دوره في بناء الحضارة العربية الإسلامية.",1,1
"يُشكّل تحقيق وتوثيق الكتاب وعنوانه محطة حيوية في رحلة البحث الأكاديمي، حيث يُعدّ أي خطأ في هذا الصدد محل انتقاد شديد، نظراً لاحتمالية حدوث تزوير في نسبة الكتاب إلى مؤلف آخر أو تغيير عنوانه. في الواقع، تُظهر الدراسات أن هناك العديد من التصحيفات في عناوين المخطوطات ونسبتها لمؤلفيها. بناءً على خبرتي البحثية في مرحلة الماجستير، والتي ركزت على ""جهود ابن القيم في تأويل مشكل الحديث""، أدركت أن بعض النتائج التي توصلت إليها جديرة بالنشر لما تحققه من إفادة. ومن بين هذه النتائج، توجيه انتقادات لبعض المحققين الذين نسبوا مخطوطات لابن قيم الجوزية خطأ، وهو ما يُعدّ مخالفة للأمانة العلمية. لذلك، يُعدّ من الضروري بالنسبة للمحقق أن يتبع أساليب صارمة لصيانة عناوين المخطوطات من التصحيف والتغيير، بما يضمن دقة المعلومات وصدق النتائج.",1,1
هذه الدراسة تقيم المناخ التنظيمي في المؤسسة الوطنية للأعمال البترولية الكبرى ENGTP في الرغاية، وتهدف إلى فهم تأثيره على أداء الموظفين. تستخدم الدراسة النهج الوصفي التحليلي، حيث تم جمع البيانات من خلال استبيان تم توزيعه على 100 عامل. بعد استخدام الأساليب الإحصائية المناسبة، وجدت الدراسة علاقة ذات دلالة إحصائية بين أبعاد المناخ التنظيمي (الهيكل التنظيمي، أسلوب الاتصال، أسلوب القيادة، التكنولوجيا، الحوافز، المشاركة في اتخاذ القرارات) وأداء الموظفين في ENGTP. الكلمات الرئيسية: المناخ التنظيمي، الأداء الوظيفي، الاتصال، التكنولوجيا، ENGTP.,1,1
يجبعلى المهتمين بالشّأن التّربوي والتّعليمي أن يفرقوا بين القاعدة والتّقعيد فالقاعدة جوهر تضمّنها كلام العرب قبل وضع علم النّحو؛ فهي ثابتةتستند إلى وصف الواقع الثّابت من الاستعمال اللّغوي الصّحيح الذي ارتضاه العرب وعلماء العربيّة في عصر الاستقراء والاحتجاج.والتّقعيد وسيلة إنتاج القاعدة ومنهج دراستها وتفسيرها؛وهو بهذا المعنى الجزء المتغيّر من النّحوهذا التّفريق يجعلنا نجيب عن كلّ دعوة للتّيسيرأن يمسّ تيسيرها ذا الجانب المتغيّر في النّحو وهو التّقعيد، لا الجانب الثّابت فيه وهوالقاعدة؛ فالانحراف عن القاعدة غير مقبول؛ لأنّه انحراف عن كلام العرب.,0,0
بعد الاستقلال، واجهت الجزائر فراغا ثقافيا كبيرا، يتميز بالأمية المنتشرة. وردا على ذلك، قامت الدولة بتعبئة الموارد المتاحة، على الرغم من الظروف الصعبة، لمضاعفة عدد الطلاب المسجلين. أدى هذا إلى إنشاء التعليم الأصلي، وهو نظام ذو طابع إسلامي ومُعرب، تحت إشراف وزارة الشؤون الدينية والأوقاف. تولت هذه الوزارة تعليم اللغة العربية وبرامج وزارة التربية الوطنية، مع التركيز على اللغة العربية والدراسات الإسلامية.,1,1
تهدف هذه الورقة البحثية إلى تحليل مبادئ القانون الجنائي الدولي وتطبيقها على مرتكبي الجرائم الدولية مثل الإبادة الجماعية والجرائم ضد الإنسانية وجرائم الحرب. يتم فحص الأسس القانونية والآليات القضائية التي تسعى لتحقيق العدالة في هذا السياق، بالإضافة إلى استعراض التاريخ التطوري لهذه المبادئ منذ إنشاء محكمة نورمبرغ. تعتمد المنهجية على تحليل مقارن للنصوص القانونية والمعاهدات الدولية، بالإضافة إلى دراسة حالات قضائية بارزة تم فيها تفعيل هذه المبادئ. من المتوقع أن تسفر النتائج عن فهم معمق للتحديات التي تواجه المجتمع الدولي في محاسبة مرتكبي هذه الجرائم، بالإضافة إلى طرح توصيات لتعزيز فعالية النظام القانوني الدولي. تُعد هذه الورقة مساهمة مهمة في تحسين فهم القوانين التي تحكم التصرفات الجنائية الدولية، وستفيد المشرعين والمحامين الدوليين في تطوير تشريعات أكثر فعالية لضمان العدالة الجنائية على المستوى العالمي.,1,1
يهدف البحث إلى استكشاف إمكانية التكامل في مناهج التعليم المغاربي للمستوى الثالث الثانوي، وخاصة شعبة الآداب في كل من الجزائر وتونس. من خلال تحليل النصوص التعليمية والمقاربات البيداغوجية المتبعة في كلا البلدين، يسعى الباحث إلى تحديد أوجه التشابه والاختلاف والتكامل المحتمل بين مناهجها التعليمية. اعتمدت الدراسة على منهج تحليل المحتوى المقارن، حيث تم جمع البيانات من المناهج الرسمية والمواد التعليمية المستخدمة في البلدين. توصلت الدراسة إلى وجود نقاط تلاقي مهمة في الأهداف التعليمية والمحتويات البيداغوجية، مما يفتح المجال لتعاون مستقبلي لتحسين جودة التعليم في هذه الشعبة. النتائج المتوقعة تشير إلى أن تطبيق تكامل مناهجي قد يعزز من فهم الطلاب للمواضيع الأدبية ويعمق من وعيهم الثقافي، مساهماً بذلك في تشكيل جيل مثقف قادر على مواجهة التحديات العالمية.,1,1
"تهدف هذه الدراسة الوصفية التحليلية إلى استكشاف تجليات الثقافة الرياضية عبر الميديا الجديدة، مع التركيز على مجموعة ""الثقافة الرياضية"" على موقع فيسبوك. تسعى الدراسة إلى فهم الدور الذي تلعبه هذه المجموعة في نشر الثقافة الرياضية من الناحيتين المعرفية والصحية، ورصد التفاعلات الافتراضية المتعلقة بمحتوياتها.

تبين النتائج أن مجموعة ""الثقافة الرياضية"" تعتبر منصة مهمة لنشر ثقافة رياضية دقيقة ومتوازنة علمياً ومعرفياً، وذلك من خلال تقديم مضامين متنوعة تشمل المعرفة الرياضية والسلوكيات الإيجابية. تساهم هذه المجموعة في تعزيز الثقافة الرياضية في المجتمع من خلال تشجيع المشاركة والتفاعل بين المستخدمين.

تبرز هذه الدراسة أهمية مواقع التواصل الاجتماعي، مثل فيسبوك، في نشر الثقافة الرياضية وتعزيز الوعي الصحي بين الأفراد. كما تسلط الضوء على ضرورة توجيه الجهود نحو استغلال هذه المنصات بشكل فعّال لتعزيز الثقافة الرياضية والتفاعل الإيجابي بين المستخدمين.

في المجمل، تقدم هذه الدراسة تحليلاً مفصلاً لمجموعة ""الثقافة الرياضية"" على فيسبوك وتأثيرها على نشر الثقافة الرياضية وتعزيز الوعي الصحي في المجتمع.",1,1
المحكمة الجنائية الدولية هي الهيئة القضائية الدولية الدائمة التي تختص بمحاكمة الأشخاص الطبيعيين الذين بلغوا سن 18 في وقت ارتكاب إحدى الجرائم الخطيرة التي تهم المجتمع الدولي بأكمله. هذه الجرائم مدرجة في النظام الأساسي للمحكمة. ومع ذلك، فإن الحصانة المرتبطة بصفة الشخص المتهم لا تمنع محاكمته أمام المحكمة الجنائية الدولية. تتوقف المسؤولية الجنائية لهذا الشخص على شروط معينة مذكورة في المواد من 31 إلى 33 من النظام الأساسي للمحكمة.,1,1
تدرس هذه الدراسة قياس الحوكمة في بعض الجامعات الجزائرية، وتسعى للإجابة على السؤال حول مدى تطبيق الحوكمة. باستخدام المنهج الوصفي التحليلي والمقارن، تعتمد الدراسة على نتائج تقارير التقييم الذاتي لعام 2017. النتائج الرئيسية تشمل نقص في مشاركة أصحاب المصلحة الخارجيين، ووجود المساءلة الأكاديمية في الجامعات الجزائرية، بين غيرها.,1,1
"يُشكل كتاب ""عنوان الدراية فيمن عُرف من العلماء في المائة السابعة ببجاية"" للغبريني مصدراً ثميناً من مصادر التراجم الأدبية التي تتمتع بأهمية بالغة في تاريخنا الثقافي والاجتماعي، حيث يُترجم لعدد من العلماء الذين برزوا في الدراسات التاريخية والأدبية واللغوية، ويُعد هذا الكتاب نموذجاً بارزاً في كتب التراجم التي تجمع بين المعارف النفيسة والأخبار النادرة، ومن خلال دراسة منهج أبي العباس الغبريني في تأليف تراجمه، يتبين الجهد الكبير الذي بذله في توثيق حياة وتأثير هؤلاء العلماء، مما يجعل الكتاب ذا قيمة عالية في فهم التطورات الثقافية والاجتماعية في المائة السابعة، وبالتالي، يُعد الكتاب مورداً قيماً للباحثين المهتمين بتاريخ العلوم والآداب في تلك الفترة.",1,1
هذا البحث يدرس نموذج من العمارة الصوفية في القرنين الثامن والتاسع الهجريين / 14-15 م، حيث ظهرت الصوفية بشكل واضح في المغرب الإسلامي خلال العصر الوسيط. الشيوخ الصوفية كان لهم تأثير كبير على الأوضاع السياسية والاقتصادية والاجتماعية والثقافية. من خلال مؤسسة الزاوية، التي زاد انتشارها مع نمو الحركة الصوفية في المغرب، بداية من القرن السادس الهجري. في القرنين الثامن والتاسع الهجريين، شهد المغرب الأوسط تكاثر مؤسسة الزاوية في المدن والبوادي، سواء على يد شيوخ التصوف أو بدعم من السلاطين الزيانيين. من بين هذه الزوايا التي ظهرت في العصر الزياني، الزاوية التازية، التي أسسها الشيخ الصوفي إبراهيم التازي في مدينة وهران.,1,1
تستكشف هذه الورقة البحثية الدور الحاسم للأمن القضائي في تعزيز دولة القانون. من خلال فحص شامل للمنهجية، يتم تسليط الضوء على أهمية الأمن القضائي في الحفاظ على سيادة القانون، وحماية حقوق المواطنين، وضمان العدالة. تشير النتائج المتوقعة إلى أن الأمن القضائي القوي يعزز الثقة في النظام القانوني، وبالتالي يعزز الاستقرار الاجتماعي والحكم الرشيد.,1,1
يهدف هذا البحث إلى دراسة الأسباب والمبررات وراء تبني وسائل حل النزاعات البديلة كوسيلة لتحقيق العدالة التوافقية. يستخدم البحث منهجاً تحليلياً لمراجعة الأدبيات والدراسات السابقة المتعلقة بالموضوع. من المتوقع أن تسلط النتائج الضوء على أهمية تبني هذه الوسائل في تعزيز التفاهم المتبادل والوصول إلى حلول مرضية لجميع الأطراف المتنازعة. يساهم هذا البحث في إثراء المعرفة حول موضوع العدالة التوافقية ويقدم توصيات للممارسين وصناع القرار لتعزيز استخدام وسائل حل النزاعات البديلة.,1,1
يستكشف هذا المقال موضوع التكوين البصري في الشعر العربي المعاصر، مع التركيز على أعمال نزار قباني. يناقش المقال كيف أعطى الشعراء المعاصرون الأولوية لحاسة البصر في أعمالهم، مما أدى إلى طمس الخطوط بين المرئي والذهني والمحسوس. كما يناقش تأثير القرن العشرين، بما في ذلك ظهور الصورة والثقافة البصرية، على هذا التطور.,1,1
تعد سياسات تنويع الصادرات أهم التحديات التي تواجه اقتصاد الدول النفطية، التي تعتمد على مورد اقتصادي ناضب، تتأثر أسعاره وصادراته بالتطورات في أسواق النفط الخارجية، الشيء الذي اثر سلبا على مسارها التنموي، هذا وتمثل التنمية الاقتصادية إحدى الاهتمامات الاقتصادية الكبرى، والتي لا تتحقق إلا من خلال توسيع شبكة مصادر الإيرادات العامة والتنويع في الصادرات خارج قطاع المحروقات، لذالك استوجب على الدول النفطية ومنها الجزائر تنويع اقتصادها، فلمتتبع لتطورات الاقتصاد الجزائري يلاحظ هيمنة قطاع المحروقات والاعتماد الكبير على عائداته، وقصد الخروج من هذه التبعية وجعل اقتصادها أكثر تنوعا استوجب عليها النهوض بالقطاعات الواعدة وتوجهها نحو التصدير سواء في المجال الصناعي، الزراعي، السياحة..,0,0
يشكل المجال العام الافتراضي دورًا هامًا في تشكيل المشاركة السياسية لدى الشباب، خاصة في ظل الانتخابات المحلية. يعتبر المجال العام الافتراضي بديلًا للمجال العام التقليدي، حيث يتيح للشباب التعبير عن آرائهم وأفكارهم السياسية. يبرز دور المجال العام الافتراضي في تشكيل المشاركة السياسية من خلال مناقشة قضايا الانتخابات، والتصويت، والانضمام إلى الأحزاب السياسية. تظهر مواقع التواصل الاجتماعي، مثل الفيسبوك، تأثيرًا كبيرًا على الفرد، وتمنحه الفرصة للتعبير عن تحولاته السياسية. يهدف هذا البحث إلى دراسة دور المجال العام الافتراضي في تشكيل المشاركة السياسية لدى الشباب في الانتخابات المحلية 2017. يعتبر هذا البحث महत्वपًا لفهم آليات المشاركة السياسية لدى الشباب في المجتمع الجزائري.,1,1
تهدف هذه الدراسة إلى استكشاف استراتيجية الاتصال كخيار استراتيجي وعملي تتبناه المؤسسات. لتحقيق هذا الهدف، سيتم استخدام منهجيات بحثية متنوعة تشمل مراجعة الأدبيات والدراسات السابقة وتحليل البيانات المجمعة. من المتوقع أن تسلط النتائج الضوء على آليات وخطوات تطبيق استراتيجية الاتصال الناجحة في المؤسسات، مما يوفر إرشادات عملية لتحسين التواصل والتعاون بين أفراد المؤسسة وتحقيق أهدافها.,1,1
