text,label,prediction
تهدف هذه الدراسة إلى استكشاف دور وسائل الإعلام في تشكيل الثقافة السياسية بين طلاب الجامعات. تستخدم الدراسة منهجًا متعدد التخصصات يجمع بين علم الاجتماع وعلم السياسة وعلوم الاتصال لتحليل تأثير وسائل الإعلام على آراء وسلوكيات الطلاب السياسية. من خلال استطلاعات الرأي والمقابلات المعمقة، تسعى الدراسة إلى فهم كيفية تأثير وسائل الإعلام التقليدية والجديدة على تكوين الهوية السياسية للطلاب وتعزيز المشاركة السياسية لديهم. من المتوقع أن تساهم هذه الدراسة في فهم أفضل للعلاقة بين وسائل الإعلام والثقافة السياسية بين الشباب، مما يمكن أن يساعد في تطوير استراتيجيات فعّالة لتعزيز الثقافة الديمقراطية والمشاركة السياسية بين طلاب الجامعات.,1,1
تدرس هذه الورقة البحثية جماليات الأسطورة في الشعر الجزائري المعاصر، وتدرس استخدامها الفني وتأثيرها على القارئ. باستخدام منهج تحليل المحتوى، تحلل الدراسة مجموعة مختارة من القصائد الجزائرية المعاصرة، وتحدد الأساطير المختلفة المستخدمة، وتدرس كيف تم دمجها في النص. النتائج المتوقعة من هذه الدراسة هي فهم أعمق لكيفية استخدام الأسطورة في الشعر الجزائري المعاصر، وكيف يساهم في جماليات القصيدة العامة.,1,1
يتناول البحث دور قانون النزاعات المسلحة في حماية حقوق المرأة الفلسطينية، مسلطًا الضوء على المبادئ الأساسية لميثاق الأمم المتحدة التي تساهم في تمكين المرأة الفلسطينية من الاستمتاع بحقوق الإنسان. يركز على أهمية اتفاقيات جنيف، خاصة الاتفاقية الرابعة المتعلقة بحماية المدنيين أثناء النزاعات المسلحة، كونها تقدم مجموعة من القواعد القانونية التي تضمن للمرأة الفلسطينية حماية متميزة. يشير البحث أيضًا إلى أن الآليات القانونية الدولية المعنية لم تُطبّق فعليًا لمعاقبة الانتهاكات الإسرائيلية، مشيرًا إلى الدعم الأمريكي والسيطرة الدولية كعوامل مؤثرة. يبرز البحث ضرورة الإرادة الدولية لتفعيل آليات المحاسبة أمام المحكمة الجنائية الدولية في روما، لمعالجة الجرائم المُرتكبة ضد المرأة الفلسطينية. بذلك، يسعى البحث لتسليط الضوء على التحديات والقصور في القوانين والآليات المعمول بها، داعياً لتعزيز الجهود الدولية لحماية حقوق الإنسان بشكل فعال.,1,1
أنه أصبح من المسلمات اليوم، أن قضية البيئة هي موضوع إنساني يهم البشرية جمعاء، وثبت عمليا أن لا طاقة لدولة واحدةٍ بمفردها مهما كانت قدرتها وإمكانياتها على مواجهة مشاكل البيئة. الأمر الذي يجعل التعاون الدولي أمراً لا مفر منه. ولأنه الحل الوحيد لمشاكل البيئة التي لا تقف الحدود السياسية أو الجغرافية أمام تأثيراتها السلبية، لأن القضية أخطر من ذلك بكثير فالتلوث لا يقتصر على حدود الدولة الواحدة، بل في كثيرٍ من الأحيان يصبح التلوث عابراً للحدود لأكثر من دولة مثل: التلوث الإشعاعي، والتلوث الذري، والتلوث بالنفايات الخطرة التي تعبر الحدود عن طريق نقلها عبر عدة دول وتحدث كوارث بيئية ضارة بالإنسان وكافة الكائنات الحية، لذلك كان لابد من توافر قواعد قانونية على المستوى الدولي لتنظيم ومعالجة مشكلة تلوث البيئة.تحاول هذه الورقة متابعة المسار التطوري لهذا التعاون كيف؛ متى؛ ولماذا انطلق؛ وما هي منجزاته وحصيلته، وأهم المبادئ التي أرساها؟.,0,0
يعنى هذا البحث بدراسة ظاهرة لغوية مستقلة سمّيناها (ظاهرة التكلس) وقوامها بحسب فرضية البحث التي سنثبتها بمعونة المنهج التاريخي والمقارن أنّ اللغة العربية في إحدى مراحل تغيرها تخلّت عن فعل الكينونة المساعد في جملتها الاسمية، ثم أعادت توظيف هذه الأدوات لأغراض بلاغية بعد أنْ فقدت معانيها الأصلية. وميّزتها اللغة من النواسخ بعدم مساسها بحركة أيّ من عنصري الجملة الاسمية.وقد أخطأ النحو التقليدي في قياسها على بنية النواسخ ما أدّى إلى تعقيد دراستها وضياع معانيها، وقد اضطلع هذا البحث بحلّ هذه المشكلة، بفرضية علمية اضطلع البحث في إثباتها تجريبا واكتشف قوانين نظامها الذي تسير بموجبه لإنتاج المعنى المقامي المقصود وهو (التوكيد المطلق) الذي لا يحتمل الصدق والكذب بما يقرِّب معاني جملتها الخبرية إلى معنى الجملة الإنشائية، ولكنّ بنيتها بنية جملة خبرية.,0,0
تدرس هذه الورقة البحثية المؤشرات الاقتصادية الرئيسية للجزائر خلال الفترة من 2000 إلى 2015. الهدف هو تقييم تطور الاقتصاد الجزائري من خلال تحليل المؤشرات مثل الناتج المحلي الإجمالي، ومعدل التضخم، ومعدل البطالة. تعتمد الدراسة على البيانات الثانوية، بما في ذلك التقارير الاقتصادية والمقالات الأكاديمية. تشير النتائج إلى نمو اقتصادي كبير، على الرغم من التحديات مثل معدلات البطالة المرتفعة والتضخم. يُوصى بإجراء المزيد من الإصلاحات الاقتصادية لضمان النمو المستدام.,1,1
"يتناول هذا البحث تجليات العجائبية في الخطاب الأدبي الجزائري خلال القرن التاسع عشر، مع التركيز على دراسة ""رحلة العشعاشي التلمساني"" كنموذج. يهدف البحث إلى تحليل البنية الأدبية والثقافية للرحلة، مع التركيز على الكرامة الصوفية كموضوع رئيسي.

يستعرض البحث تطور الخطاب الصوفي في الجزائر خلال تلك الفترة، مسلطاً الضوء على تنوع التيارات الصوفية وتأثيرها على الأدب والثقافة. كما يناقش البحث دور الكرامة الصوفية في تشكيل الهوية الثقافية والدينية للمجتمع الجزائري خلال القرن التاسع عشر.

من خلال دراسة ""رحلة العشعاشي التلمساني""، يسعى البحث إلى إبراز الجوانب الفريدة والغريبة في النص السردي الجزائري، والتي تعكس معتقدات رجال التصوف وعلاقاتهم الخاصة في مذهبهم.

في المجمل، يقدم هذا البحث تحليلاً معمقاً للعجائبية في الخطاب الأدبي الجزائري خلال القرن التاسع عشر، مسلطاً الضوء على دور الكرامة الصوفية في تشكيل الهوية الثقافية والدينية للمجتمع الجزائري.",1,1
"يتناول هذا البحث دور الوسائط التعليمية في تطوير قدرات المتعلمين وتنمية مهاراتهم. يشير الباحث إلى أن الوسائط التعليمية تعتبر جزءاً أساسياً من عملية التعليم والتعلم، حيث تساهم في تبسيط المعلومات وإيصالها بشكل فعّال لجميع الأفراد.

يواجه تطبيق الوسائط التعليمية في المدارس بعض التحديات، مثل صعوبة المادة التعليمية ومدى تقبلها من قبل الطلاب والمعلمين. بالإضافة إلى ذلك، يلعب الجو النفسي داخل الفصل دوراً هاماً في تحفيز المتعلمين وتعزيز تفاعلهم مع المواد التعليمية.

يعتبر المعلم عنصراً أساسياً في هذه العملية، حيث يتوجب عليه خلق جو نفسي ملائم للطلاب وتحفيزهم على تحقيق الأهداف التعليمية. يتطلب ذلك من المعلم فهم خصائص الطلاب ومعرفة احتياجاتهم الفردية والجماعية.

يؤكد البحث على أهمية استخدام الوسائط التعليمية بشكل فعّال وتوجيه الطلاب لتحقيق أهدافهم التعليمية. يتطلب ذلك من المعلم تطوير مهاراته في استخدام هذه الوسائط وتحليل أداء الطلاب والتفاعل معهم بشكل إيجابي.

في المجمل، يسلط هذا البحث الضوء على أهمية الوسائط التعليمية في تطوير قدرات المتعلمين ودور المعلم في تحقيق ذلك من خلال خلق جو تعليمي ملائم وتوجيه الطلاب بشكل فعّال.",1,1
تقييم مدى فعالية البرامج التنموية في تنويع الاقتصاد الجزائري خارج قطاع المحروقات يعتبر من الموضوعات الحيوية التي تهم الاقتصاد الجزائري. يهدف البحث إلى تقييم فعالية البرامج التنموية التي نفذتها الحكومة الجزائرية في تنويع الاقتصاد الجزائري خارج قطاع المحروقات خلال الفترة 2001-2015. يعتمد البحث على النظرية الكينزية التي تشير إلى أن الزيادة في الإنفاق العام تؤدي إلى زيادة الإنتاج المحلي بقيمة أكبر. يبرز البحث جهود الدولة الجزائرية في دعم التنمية الاقتصادية والاجتماعية من خلال برامج دعم الإصلاح الاقتصادي والبرنامج التكميلي لدعم النمو والبرنامج الخماسي. يظهر البحث أن هذه البرامج لم تحقق النتائج المتوقعة بسبب انخفاض أسعار النفط، مما دفع إلى التفكير في تغيير السياسات المتبعة وتعزيز التنويع الاقتصادي من خلال السياسات المالية، مثل زيادة الضرائب وتقليل الإنفاق الحكومي وتوجيه الاستثمارات نحو الاستثمارات المنتجة. يخلص البحث إلى أن هناك حاجة إلى إصلاحات عميقة في السياسات المالية الجزائرية لتحقيق تنويع اقتصادي فعال.,1,1
تهدف هذه الدراسة إلى تحليل فعالية برنامج تدريبي يعتمد على السلوك التوكيدي في تحسين مهارات الاتصال الشخصي لدى عينة من المراهقين المتمدرسين. تم تطبيق الدراسة على متوسطة أبو بكر مصطفى ابن رحمون في بسكرة باستخدام تصميم تجريبي لمجموعة واحدة. تم استخدام أدوات بحثية مثل اختبار السلوك التوكيدي لطلاب المدارس المتوسطة واختبار مهارات الاتصال الشخصي لطلاب المدارس المتوسطة وبرنامج تدريبي للسلوك التوكيدي (مُعد من قبل الباحث). تكونت العينة من 15 طالبًا من السنة الرابعة في متوسطة أبو بكر مصطفى ابن رحمون، وتم اختيارهم بشكل متعمد من بين 207 طالبًا حصلوا على درجات أقل من المتوسط في اختبار السلوك التوكيدي.,1,1
تهدف الدراسة إلى استكشاف تأثير التمرينات البليومترية على تطوير القوة الانفجارية والقوة المميزة بالسرعة للرجلين بالإضافة إلى بعض المهارات الأساسية في كرة القدم. أجريت تجربة ميدانية على فرق الهوات من فئتي اتحاد الشاوية واتحاد عين البيضاء لأقل من 19 سنة. تم إعداد برنامج تدريبي باستخدام أسلوب البليومتري والتدريب المتكرر والفتري عالي الشدة. اشتملت العينة على 24 لاعبًا من كل فريق، حيث خضعت المجموعة التجريبية لتمرينات بليومترية محددة. تبين من التحليل الإحصائي باستخدام برنامج SPSS وجود فروق ذات دلالة إحصائية بين نتائج الاختبارات القبلية والبعدية لصالح المجموعة التجريبية، مما يدل على فعالية هذه التمرينات في تحسين القوة والمهارات الأساسية بكرة القدم. توصي الدراسة بإجراء المزيد من الأبحاث في هذا المجال على فئات عمرية مختلفة لتحسين الأداء الرياضي باستخدام تمرينات نوعية.,1,1
تُعالج الدراسة تحولات الجمالية في الشعرية العربية من بداياتها حتى العصر الحالي. يرتكز البحث على رصد التطورات الأساسية واللحظات الحاسمة التي شكلت مسار الجمالية العربية، مُسلطاً الضوء على الثوابت والمتغيرات في هذا السياق. يبدأ البحث من الانطلاقة الشفاهية التي ولّدت خصائص جمالية أولية، مثل عمود الشعر، ويمر بتغيرات متنوعة من العصر العباسي وصولاً إلى العصر الحديث، حيث تشهد الشعرية العربية تحولات مستمرة على مستوى الشكل والرؤية. تخلص الدراسة إلى أن الثابت في الشعرية العربية يكمن في طبيعتها الموسيقية، بينما تتغير الأساليب الجمالية بشكل مستمر تبعاً للتطورات الثقافية والفكرية. يهدف البحث إلى فهم ديناميات التغير في الشعرية العربية وكيفية تأثيرها على مسار الإبداع الأدبي.,1,1
كانت الرحلة في طلب العلم ممارسة شائعة بين طلاب بلاد المغرب للحصول على المعرفة وطلب الإجازة. اتبع الإمام الهواري هذا التقليد، حيث بدأ تعليمه في قريته ثم انتقل إلى مازونة وفاس في المغرب. ثم قام برحلات إلى مراكز العالم الإسلامي، بما في ذلك الأزهر في مصر، والحرمين الشريفين في مكة والمدينة، والقدس، ودمشق. وقد وثقت كتب السير والتراجم هذه الرحلة، مع التركيز بشكل أساسي على الجوانب العجائبية والكرامية. ومع ذلك، فإن التركيز في هذه الدراسة هو على الجانب العلمي لرحلة الهواري، كما هو موثق في هذه المصادر.,1,1
يهدف البحث إلى دراسة صراع الحداثة والتقليد في علاقات النخب الفاسية خلال القرن التاسع عشر، مع التركيز على التحولات التي طرأت على هذه العلاقات نتيجة للتأثيرات الخارجية والتحولات الداخلية. يستخدم البحث المنهجية التاريخية المقارنة لتحليل الوثائق والمراجع التاريخية المتاحة، مع التركيز على تحليل العلاقات الاجتماعية والسياسية والاقتصادية بين النخب الفاسية. يُتوقع أن يُظهر البحث كيف أدت هذه التحولات إلى صراع بين قوى الحداثة والتقليد، مما أدى إلى تغييرات جوهرية في هيكل المجتمع الفاسي. من خلال دراسة هذه التحولات، يهدف البحث إلى إلقاء الضوء على دور النخب في تشكيل الهوية الثقافية والاجتماعية للمجتمع الفاسي خلال القرن التاسع عشر.,1,1
تُحلّل هذه الدراسة بشكل دقيق مدى استقلالية الديوان الوطني للأوقاف والزكاة والذي تم إنشاؤه بموجب المرسوم 179/21 الصادر عن المشرع الجزائري. تسعى الورقة إلى استكشاف الجوانب التي تعزز أو تعرقل استقلالية هذا الديوان، وذلك في سياق حوكمة نظام الوقف الإسلامي وإدارة شعيرة الزكاة، حيث يعد الديوان بمثابة أداة حكومية هامة لدفع التطور في إدارة الأوقاف والزكاة. يُبرز البحث كيف تُساهم استقلالية الديوان في تحسين عمليات التعيين، وتنظيم البرامج، وتنفيذها، والإعلان عنها، بالإضافة إلى استثمار وإدارة الموارد المالية المتعلقة بالأوقاف والزكاة. كما يُقيّم البحث دور الديوان في ترجمة استقلاليته من خلال تحليل النصوص التنظيمية والقانونية المدرجة في المرسوم، بهدف التحقق من مدى تماشي هذه النصوص مع معايير الحوكمة الفعالة. عبر هذا التحليل، يتم تقديم رؤية نقدية متكاملة للأطر القانونية التي تحدد سير العمليات داخل الديوان، مسلّطة الضوء على مدى قوة أو ضعف استقلاليته عن السلطات الحكومية الأخرى، وكيفية تأثير ذلك على فعالية الديوان في تحقيق أهدافه الاقتصادية والاجتماعية. تسعى هذه الورقة إلى تقديم خلاصة نقدية توضح ما إذا كان الديوان يمتلك عناصر الاستقلالية الكافية التي تمكنه من أداء واجباته بكفاءة، أم أن هناك حاجة لإعادة النظر في التشريعات المكونة له لتعزيز دوره وآليات عمله.,1,1
يعتبر شكل شركة المساهمة الشكل الأمثل في هرم الشركات إذ بمقتضاه يمكن تحقيق المشروعات الكبرى والاستثمار فيها، لهذا فإن تحويلها إلى شكل آخر هو أمر لا يتوافق مع الصواب. لكن قد تعاني هذه الشركة من بعض الصعوبات تعترض نشاطها وتحد من نموها كانخفاض رأسمالها إلى حد يؤدي إلى انقضائها، لذا فإن تحويلها إلى شكل آخر من أشكال الشركات يعد أحد الخيارات التي يمكن اللجوء إليها للحفاظ على الشركة وتجنب حلها. وهذا التحول إذا ما تم فإنه سيترك آثار قانونية مهمة على شركة المساهمة المحولة من جهة وعلى المساهمين والغير المتعامل معها من جهة أخرى. تقدم هذه الدراسة تحليلا لعملية تحويل شركة المساهمة في التشريع الجزائري قصد إبراز مدى كفاية الأحكام التي جاء بها المشرع عند تنظيمه لهذه العملية. ولقد خلصنا في الختام إلى أن المشرع الجزائري لم يتناول فكرة التحويل بنظرة واضحة، بل فاته تنظيم الكثير من الأوضاع التي تنشأ عن هذه العملية، ونظرا لأهمية هذه الآلية خصوصا لشركات المتعثرة نرى وجوب أن يوليها المشرع أهمية خاصة وذلك حفاظا على وجود الشركة وحماية لجميع المصالح.,0,0
