text,label,prediction
تهدف هذه الورقة البحثية إلى استكشاف الطبيعة المعقدة للمصطلح القرآني من خلال منهجية الدراسة المصطلحية، مركزة بشكل خاص على البنية والمنهج المستخدم في تحليل المفاهيم القرآنية. تعتمد الدراسة على تحليل نصي شامل للقرآن الكريم، مستعينة بنهج متعدد التخصصات يجمع بين الدراسات اللغوية والتفسيرية والتاريخية. من خلال دراسة الأمثلة التوضيحية، تهدف الورقة إلى تسليط الضوء على كيف تشكل المفاهيم القرآنية جزءاً لا يتجزأ من بنية النص وكيف تؤثّر بشكل كبير على تفسيره وفهمه. النتائج المتوقعة تشير إلى أن الدراسة المصطلحية يمكن أن تقدم رؤى جديدة حول ديناميكيات اللغة القرآنية وتفاعل المصطلحات، مما يسهم في تعزيز الفهم الأكاديمي العميق للقرآن الكريم ويساعد في تفسيره بطريقة تتناسب مع مقاصده المختلفة عبر العصور. تستند هذه الدراسة إلى إطار معرفي منهجي يسعى لتجديد الفهم التقليدي للمصطلحات القرآنية بهدف تقديم فهم أكثر شمولاً وموضوعية.,1,1
يهدف البحث إلى استكشاف دور القطاع الخاص في تعزيز التنمية الاقتصادية المحلية من خلال دراسة حالة الجزائر. يشير التحليل إلى أن التغيرات السياسية والاجتماعية في أواخر القرن العشرين قد أثرت على دور الدولة، مما أدى إلى تحول نحو إشراك القطاع الخاص في اقتصاديات الحكم المحلي. يستعرض البحث تعريفًا للتنمية الاقتصادية المحلية ومساهمة القطاع الخاص في تحفيز النشاط الاقتصادي وخلق فرص عمل جديدة للسكان المحليين، مما يعزز الكفاءة التنافسية للاقتصادات المحلية. كما يتناول أهمية تحسين كفاءة الخدمات العامة المحلية من خلال تسليط الضوء على التعاون بين المجالس المحلية والقطاع الخاص. يثبت البحث أن القطاع الخاص يمكن أن يكون شريكًا استراتيجيًا في تحقيق التنمية الاقتصادية المستدامة على المستوى المحلي في الجزائر. يسهم البحث في فهم كيفية تكامل الأدوار بين الحكومة والقطاع الخاص لبناء اقتصادات محلية قوية ومتنوعة.,1,1
يتناول البحث الدور المهم الذي يلعبه النص التعليمي المغاربي في تطوير شخصية الطلاب في السنة الثالثة من التعليم الثانوي بشعبة الآداب، مع التركيز على الجزائر وتونس كنماذج. يمثل النص التعليمي جزءاً أساسياً من العملية التربوية، إذ يتيح للطلاب فرص التفاعل والتحصيل العلمي اللازم لتكوين شخصية متكاملة. يطرح الباحث سؤالاً مهمًا حول ما إذا كان النص الحالي يحقق أهدافه في هذه المرحلة الحساسة من التعليم، خاصة في سياق التكامل اللغوي والتعايش المجتمعي. يعكس النص التعليمي واقع الطلاب والمجتمع، ويعمل كأداة تثقيفية تساهم في نقل الأفكار وتشكيل البنى الثقافية المشتركة، مما يعزز من فرص التعاون والتعايش في المنطقة المغاربية. يسعى البحث إلى فهم مدى انسجام النصوص التعليمية مع الأهداف التعليمية والاجتماعية المرجوة في المجتمع المغاربي.,1,1
"يتناول هذا البحث دراسة مخطوط ""ياقوتة النسب الوهاجة وفي ضمنها التعريف بسيدي محمد بن علي مولى مجاجة"" لأبي حامد محمد العربي بن عبد القادر بن علي المشرفي، الذي يعتبر من المصنفات المهمة في مجال الكتابة التاريخية المتعلقة بالنسب الشريف. يتميز هذا المخطوط بتركيزه على موضوع النسب الشريف، الذي حظي باهتمام كبير في حقل الكتابة التاريخية، وخاصة في العصر الحديث.

تأتي أهمية دراسة هذا المخطوط من خلال تسليط الضوء على السياق التاريخي والثقافي الذي كتب فيه، بالإضافة إلى تحليل المحتوى والأفكار المقدمة من قبل المؤلف. كما يساهم هذا البحث في إثراء المعرفة حول تطور الكتابة التاريخية المتعلقة بالنسب الشريف، ويقدم نظرة عميقة على حياة وأعمال سيدي محمد بن علي مولى مجاجة، الذي يعتبر شخصية بارزة في التاريخ الإسلامي.

من خلال دراسة مخطوط ""ياقوتة النسب الوهاجة""، يهدف هذا البحث إلى تحسين فهمنا للتاريخ الإسلامي والعلاقات الأسرية بين الشخصيات الدينية والتاريخية المهمة. كما يسعى إلى تعزيز التواصل بين الباحثين والمهتمين بمجال الكتابة التاريخية المتعلقة بالنسب الشريف، وتوفير مصدر قيم للباحثين والطلاب على حد سواء.

في المجمل، يقدم هذا البحث تحليلاً مفصلاً لمخطوط ""ياقوتة النسب الوهاجة"" ويساهم في تعزيز فهمنا للتاريخ الإسلامي والعلاقات الأسرية بين الشخصيات الدينية والتاريخية المهمة.",1,1
عرفت العلوم الشرعيّة بتلمسان خلال العهد الزياني ازدهارا كبيرا، مما أدى إلى بروز شخصيات ساهمت في تطوير هذه العلوم دراسة، وتدريسا، وتأليفا، والدليل على ذلك انتشار العلوم النقلية في هذا العصر خاصة علوم القرآن والتفسير، وعلم الحديث، بإضافة إلى علم الفقه وأصوله، والتي كان لها تأثير ايجابي على الحركة التأليفية في العهد الزيّاني بتلمسان خاصة، وبالمغرب الأوسط على العموم، فكانت تلمسان حاضرة علمية ومركزا مشّعا تضاهي مكانتُها فاس، ومكناس بالمغرب الأقصى، والقيروان، وتونس بالمغرب الأدنى، وحتى قرطبة في زمانها بالأندلس.,0,1
تستكشف هذه الورقة البحثية تعقيدات جرائم الإرهاب في سياق القضاء الدولي الجنائي، حيث تدرس الهدف الرئيسي لفهم الجوانب القانونية والآثار المترتبة على هذه الجرائم. تعتمد الدراسة على منهجيات البحث النوعية والكمية، حيث تحلل القضايا السابقة، المعاهدات الدولية، والقوانين الوطنية. النتائج المتوقعة تشمل فهماً شاملاً للتحديات القانونية في محاكمة جرائم الإرهاب، بالإضافة إلى توصيات لتحسين التعاون الدولي في مكافحة الإرهاب.,1,1
يُشكل موضوع المرفق العام أحد الجوانب الأساسية في القانون الإداري، حيث يمثل النشاط الإداري الإيجابي الذي تتولاه الدولة أو الأشخاص المعنوية العامة أو يُتعهد به لأفراد من القانون الخاص تحت رقابتها وإشرافها بهدف تلبية احتياجات ذات نفع عام. يخضع المرفق العام لمجموعة من المبادئ الثابتة فقها وقضاءا أو مكرسة دستوريا، تهدف إلى ضمان حسن سير المرفق العام وتحقيق الصالح العام من خلال خدمة المواطنين. في ظل تبني الجزائر لنظام اقتصادي السوق بموجب دستور 1989، والذي يُعد أحد مقومات النظام الرأسمالي، شهدت الجوانب الاقتصادية والسياسية تطورات جوهرية. انفتحت السوق على العولمة، مما دفع بالضرورة إلى الانتقال من طرق التسيير التقليدية إلى الأساليب الحديثة في إدارة المرافق العامة، بما يتوافق مع الطبيعة الاقتصادية والاجتماعية والسياسية للدولة. هذا التحول أدى إلى تحسين مردودية المرافق العامة، وتلبية احتياجات المواطنين العامة، وتحقيق متطلبات التنمية المستدامة.,1,1
يتناول المقال إشكالية الرتبة في اللغة العربية من منظور توليدي. يقدم الكاتب مقاربة داوود عبده التي تعتبر الرتبة الأصلية هي [S-V-O]، متوافقاً مع تشومسكي الذي يرى أنها رتبة مشتركة بين جميع اللغات البشرية. من ناحية أخرى، يقدم الكاتب مقاربة عبد القادر الفاسي الفهري وأتباعه التي تعتبر الرتبة الأصلية هي [V-S-O]، وهي الأنسب لتفسير البنى التركيبية العربية. يستعرض المقال حجج كل فريق ويخلص إلى أن كلا الرتبتين تعتبران أصليتين في اللغة العربية، رغم أن هذا لا يتوافق مع العديد من المبادئ التوليدية. يختتم المقال بطرح إشكالية أخرى تتعلق بكلية بعض القواعد التوليدية وجدواها في تحقيق الوصفية والتفسيرية للبنى العربية.,1,1
"استراتيجية التواصل التربوي التعليمي هي عملية حيوية ومستمرة تهدف إلى تعزيز التفاعل بين مختلف مكونات النظام التعليمي لتحقيق الأهداف المرجوة. تتضمن هذه الاستراتيجية عدة عناصر أساسية مثل تحديد الأهداف الواضحة، ترتيب الأولويات، توفير الإمكانات المادية والبشرية، التنبؤ بالمستقبل والظروف المختلفة، الشمولية، الواقعية، المرونة، المتابعة، والتقييم والتقويم.

تلعب استراتيجية التواصل دوراً محورياً في تطوير قطاع التعليم والانتقال من النظم التقليدية إلى البنيات الجديدة. يتم ذلك من خلال التواصل الإيجابي والمستمر بين الهياكل الإدارية والتربوية التعليمية، مما ينعكس إيجابياً على النتائج التعليمية للأطفال في مختلف المراحل التعليمية.

تتضمن أطراف التواصل التربوي التعليمي المعلم (المرسل) كمصدر للخطاب، المتعلم (المستلم) كمتلقي للخطاب، المادة التعليمية (الرسالة أو الخطاب التعليمي) بأشكالها المتنوعة، المدرسة بإدارتها ووسائطها التربوية (الوسيط التربوي)، والمحيط الخارجي بما في ذلك الشريك الاجتماعي والاقتصادي.

تعتبر استراتيجية التواصل التربوي التعليمي أداة أساسية لتحسين جودة التعليم وتعزيز التفاعل بين مكونات النظام التعليمي، مما يسهم في تحقيق التنمية المستدامة والنجاح المستقبلي للمجتمع.",1,1
"يتناول هذا البحث موضوع الثابت والمتحول في سياسة الأمير عبد القادر وتأثيره على المجتمع الجزائري خلال فترة الاستعمار الفرنسي. يهدف البحث إلى تسليط الضوء على الثوابت التي استمرت خلال حكم الأمير والتي تجسدت في تأسيس دولة حديثة في ظل ظروف استعمارية. كما يسلط الضوء على الثوابت التي حافظ عليها الأمير عبد القادر في دولته الحديثة، سواء كانت اجتماعية أو اقتصادية أو ثقافية أو سياسية، والتي استمدها من أعراف المجتمع الجزائري وبعض الأعراف العثمانية.

يقدم البحث لمحة موجزة عن الأوضاع السياسية والاجتماعية والاقتصادية والثقافية للجزائر خلال العهد العثماني، مما يساعد على توضيح التحولات التي طرأت على الجزائريين خلال حكم الأمير عبد القادر. يتناول البحث أيضاً الأسباب والعوامل التي أدت إلى هذه التحولات، بما في ذلك التدخل الفرنسي وتأثيره على المستوى الفكري للجزائريين منذ بداية الاحتلال.

يسعى البحث إلى فهم ما هو الثابت والمتحول في حكم وفكر الأمير عبد القادر، ونوع التحول الذي أحدثه التدخل الفرنسي على مستوى الفكر السياسي والإداري للجزائر من خلال الدولة الأميرية.",1,1
يحتاج أي نظام سياسي لأجل انتخاب وتأسيس مؤسساته التمثيلية إلى إنتقاء نظام إنتخابي معين. هذا النظام قد يتم تعديله لإعتبارات سياسية، اجتماعية أو اقتصادية معينة، وهذا ما توخاه المشرع الجزائري في جملة من التعديلات الدستورية والقانونية على نظام الإنتخاب، من ضمنها ما تعلق بنمط الإقتراع المحلي، وذلك على مدار سنوات الإصلاح الإنتخابي منذ 1997. وقد ترتب عن تلك التعديلات نتائج إيجابية وتداعيات سلبية على حقل العملية السياسية والإنتخابية. انطلاقا من ذلك يبحث هذا المقال في مدى مساهمة نمط الانتخاب المحلي -القائم على التمثيل النسبي وفقا للقائمة المغلقة- في التمكين السياسي للمجالس البلدية المنتخبة في الجزائر، وكذلك في الآليات القانونية المنظمة له، والإجراءات التنظيمية المفعلة له..,0,0
تدرس هذه الورقة البحثية تطور القضاء الدولي الجنائي من خلال دراسة محاكمات يوغوسلافيا ورواندا. الهدف الرئيسي هو تقييم فعالية هذه المحاكم في تعزيز العدالة الدولية. تتضمن المنهجية مراجعة شاملة للوثائق القانونية، والشهادات، والتحليلات النقدية. تشمل النتائج المتوقعة رؤى حول التحديات التي تواجه هذه المحاكم، ونجاحاتها، ومساهماتها في تطوير القضاء الدولي الجنائي.,1,1
سواء قامت المسؤولية على خطأ ثابت في جانب المسؤول (المنتج)، أو على خطأ مفترض في الحراسة، فآثار المسؤولية في كل الأحوال واحدة، وهي التزام المسؤول بتعويض المضرور عن الأضرار التي لحقته.ولكي يعفي المنتج المسؤول، يتعين إقامة الدليل على انتفاء العلاقة، وذلك بإثبات السبب الأجنبي، أو بتقادم الدعوى، إضافة إلى هذين يعفى وليس يعفي، نجد المشروعين الأوربي والفرنسي أضافا أسباب خاصة لدفع مسؤولية المنتج.لذا فإشكالية البحث تكمن فيما يلي:ماهي حالات إعفاء المنتج من مسؤوليته. المبحث الأول: الأسباب العامة لانتفاء مسؤولية المنتجلقد أوردت جميع التشريعات في أحكامها العامة، السبب الأجنبي والتقادم كسبب للإعفاء من المسؤولية.ونتطرق بالتفصيل للسبب الأجنبي كسبب عام للإعفاء (المطلب الأول)، والتقادم في (المطلب الثاني)..,0,0
"(ملاحظة: النص المقدم غير واضح بسبب مشاكل التحويل. ومع ذلك، سأحاول إنشاء ملخص بناءً على الأفكار الرئيسية التي يمكن استنتاجها.)

يهدف هذا البحث إلى استكشاف الأبعاد التداولية للإعلانات التي تم إصدارها لزيادة الوعي حول فيروس كورونا المستجد. يركز البحث على كيفية استخدام هذه الإعلانات للغة لتحقيق أهداف معينة، مثل التأثير على سلوك المتلقي.

يتضمن البحث دراسة الأفعال الكلامية، الاستلزام الحواري، والحجاج في هذه الإعلانات. الأفعال الكلامية تشير إلى الأفعال التي يتم تنفيذها من خلال الكلام، مثل الوعد أو الطلب. الاستلزام الحواري يشير إلى المعاني التي يتم استنتاجها من الكلام، حتى وإن لم يتم ذكرها صراحة. الحجاج يشير إلى استخدام الحجج لدعم وجهة نظر معينة.

يهدف البحث إلى تقديم فهم أعمق لكيفية استخدام اللغة في الإعلانات لتحقيق أهداف معينة، وكيف يمكن أن تؤثر هذه الإعلانات على المتلقي.",1,1
تدرس هذه الورقة البحثية الفروق الدقيقة بين أحكام الصفقات العمومية وتفويضات المرفق العام، مع التركيز على الهدف الرئيسي لفهم الاختلافات والتشابهات بين الاثنين. تتضمن المنهجية تحليلاً شاملاً للدراسات الحالية والقوانين ذات الصلة. تشير النتائج المتوقعة إلى وجود تمييز واضح بين الصفقات العمومية وتفويضات المرفق العام، على الرغم من وجود بعض التداخل.,1,1
"تهدف هذه الدراسة الأكاديمية إلى تسليط الضوء على كتاب ""غريب الحديث"" لأبي عبيد القاسم بن سلام، الذي يعتبر من أهم الكتب التي حظيت بانتشار واسع في المشرق والإقبال الكبير من علماء الغرب الإسلامي. يعد الكتاب مصدراً ثميناً لاحتوائه على علوم اللغة والحديث، ما دفع علماء الأندلس للاهتمام البالغ بدراسته واستمراره كمصدر للاستشهاد في مؤلفاتهم، واعتمد عليه بشدة في الحركة الأدبية والاهتمام بالحديث في الأندلس. توضح الدراسة كيف أصبح الكتاب محفزاً لحركة الاجتهاد في الأندلس، وأثره على تطوير مجالات اللغة والتأليف في علم غريب الحديث. كما تكشف النقاشات والتراجم الأندلسية عن دور الأندلسيين في احتضان هذا العمل الفريد والتأليف على منواله، مما أضفى بُعداً جديداً على الدراسات الأدبية واللغوية الإسلامية. يؤكد البحث على أن هذا الاهتمام الأندلسي يعكس قدراً كبيراً من العناية بعلم الحديث واللغة، وكيفية مساهمة ""غريب الحديث"" في إثراء هذه المجالات الحيوية وتأثيره في تكوين مصادر معرفة استمرت عبر الأجيال، مؤكدة بذلك الروابط الوثيقة بين الحضارات الإسلامية وخاصة في الأندلس.",1,1
"تهدف هذه الدراسة إلى تحليل مؤشرات قياس الحكم الراشد في حالة الجزائر. لتحقيق هذا الهدف، سيتم استخدام منهج متعدد التخصصات يجمع بين العلوم السياسية والاقتصاد والقانون. من خلال دراسة المؤشرات المختلفة مثل الشفافية والمساءلة والمشاركة وسيادة القانون، نسعى لفهم مدى تطبيق الحكم الراشد في الجزائر وتحديد المجالات التي تحتاج إلى تحسين.

من المتوقع أن توفر هذه الدراسة نظرة شاملة على واقع الحكم الراشد في الجزائر وتساعد في توجيه السياسات والإصلاحات اللازمة لتعزيز الحكم الجيد والتنمية المستدامة في البلاد.",1,1
تعالج هذه الدراسة التباين بين قياس الشمول وقياس التمثيل في سياق تحليل البيانات واستنتاجاتها. يهدف البحث إلى توضيح الفروق والتطبيقات المختلفة لكل من القياسين، وكيف تؤثر هذه الفروق على دقة وتفسير النتائج البحثية. تم استخدام منهجية تحليلية تستند إلى نماذج رياضية وإحصائية مختلفة لتحديد الحالات التي يكون فيها استخدام أحد القياسين أكثر فعالية من الآخر. تضمن البحث مراجعة شاملة للأدبيات السابقة وتطبيقات عملية على مجموعات بيانات حقيقية. أظهرت النتائج الأولية أن قياس الشمول يوفر نطاقاً أكثر اتساعاً لتفسير البيانات، بينما يقدم قياس التمثيل دقة أكبر عند التعامل مع مجموعات بيانات متشابهة أو متجانسة. تساهم هذه الدراسة في توفير إرشادات دقيقة للباحثين لاختيار القياس الأنسب بناءً على طبيعة البيانات والأهداف البحثية، مما يعزز من كفاءة وفاعلية عمليات التحليل والاستنتاج.,1,1
يعتبر المركز الوطني للمخطوطات المؤسسة الوطنية المسؤولة عن جمع المخطوطات وإتاحتها للباحثين، خاصة مخطوطات الصحراء الجزائرية التي لا زالت تنتظر حملة واسعة للكشف عنها. مع ظهور الرقمنة كوسيلة تكنولوجية حديثة، أصبح بإمكان الباحثين الحصول على المخطوطات دون التنقل إلى الخزانات إذا ما تمت رقمنة مخطوطاتها وأتيحت للباحثين بأشكال حديثة دون الإضرار بالمخطوطات الأصلية. تهدف هذه الدراسة إلى وصف واقع المركز الوطني للمخطوطات واقتراح آفاق ورؤيا مستقبلية له من خلال تحويل مخطوطات الخزائن الشعبية إلى الشكل الرقمي داخل مخازن حفظ المخطوطات، وإيضاح كيفية الاستفادة من التكنولوجيات الحديثة في بناء قاعدة بيانات لهاته المخطوطات وإتاحتها رقميا للباحثين في موقع المركز الوطني للمخطوطات. إن الرقمنة كوسيلة تكنولوجية حديثة لها دورها البالغ الأهمية في الحفاظ على المخطوطات ومعالجتها علميا وماديا، وإتاحتها في أشكال حديثة ضمن مكتبات متطورة تعرف بالمكتبات الرقمية للمخطوطات. يُبرز الملخص ضرورة الحفاظ على مخطوطات الخزانات الشعبية خاصة خزانات الجنوب الجزائري وإتاحتها رقميا من خلال المركز الوطني للمخطوطات، مع توضيح العمليات والمراحل اللازمة قبل عملية الرقمنة وآليات تحويل المخطوطات إلى المركز الوطني للمخطوطات مع إنشاء مكتبة رقمية للمخطوطات.,1,0
