text,label,prediction
سخرية هي الحدود لجغرافية البردوني، فما وصف إلا وسخر ، وما هجا إلا وسخر، وما مدح إلا وسخر،وما تعرض لموقف وطني أو محلي إلا وسخر....فالبردوني قهقهة عالية وتفجع مؤلم،هو بكاء يشبه الضحك أو ضحك يتماهى مع البكاء...وهكذا اعتمد شعره عكازة يتلمس بها طريق الحياة،وسخريته مذبة يذب بها ظلامتين : ظلامة الذات وظلامة الآخر ،هي ذي سخرية البردوني ومراميها وغاياتها،فهي وليدة بؤس وحرمان لا وليدة ترف.. فما الذي جعل الشاعر يلجأ إلى استخدام هاته اللغة الساخرة في خطاباته. وما هي الدلالات المضمرة التي يمكن استنتاجها من توظيف أسلوب السخرية. الغاية التي تأمل هذه الدراسة اللغوية تحقيقها .الكلمات المفتاحية: السخرية ، خطابات، الدلالات المضمرة، الذات ، الآخر.,0,0
تهدف هذه الدراسة إلى استكشاف تأثير الإعلان عبر الإنترنت على فعالية الرسالة الإعلانية بين عينة من مستخدمي مواقع التواصل الاجتماعي. لتحقيق هذا الهدف، سيتم استخدام منهج بحثي يعتمد على جمع البيانات وتحليلها. من المتوقع أن تظهر النتائج مدى تأثير الإعلان عبر الإنترنت على تفاعل المستخدمين مع الرسائل الإعلانية ومدى تأثير ذلك على قرارات الشراء والسلوك الاستهلاكي. تعتبر هذه الدراسة ذات أهمية كبيرة للشركات والمؤسسات التي تسعى لتحسين استراتيجياتها التسويقية عبر الإنترنت وزيادة فعالية رسائلها الإعلانية.,1,1
يتناول البحث دراسة أنثربولوجيا النظام العددي في خطاب الحكايات الشعبية العجيبة، مركزًا على الطريقة التي تعكس بها الأعداد الرمزية القيم الثقافية والدينية في هذه الحكايات. تعتمد الحكايات الشعبية كوسيلة لنقل المعتقدات المجتمعية والرموز الدينية، حيث تعتبر الأعداد مثل الثلاثة والسبعة رموزًا متكررة ذات دلالات مختلفة. بينما يُعتبر الرقم ثلاثة مقدسًا في المسيحية، فإنه يُعتبر مباركًا في الإسلام، أما الرقم سبعة فيحمل دلالات التمني بالخير في الثقافة الإسلامية. يبرز البحث أهمية دراسة هذه الأعداد وفهم تأثيرها على الوعي الجماعي وتفسيرها في سياق الحكايات الشعبية التي تتقاطع فيها التيمات الإنسانية الكبرى والمعتقدات الثقافية المتوارثة على مر العصور. كما يشير إلى ضرورة الإجابة على تساؤلات تتعلق بالهوية والكونية لفهم الحكايات الشعبية في سياقها الكامل.,1,1
تتناول هذه الدراسة التحليلية التحول الذي شهده مفهوم التأويل من مقاربات التفسير الديني التقليدي إلى نطاق أوسع من القراءة والتحليل المفتوح. يتم التحقيق في هذا التطور التاريخي والفكري من خلال الكشف عن الأطر الفلسفية التي رافقت التأويل منذ نشأته، مشيرًا إلى ارتباطه الوثيق بالممارسة الدينية كعنصر مركزي في تطور الفكر البشري. كما توضح الدراسة كيف تحوّل التأويل من كونه أداة تابعة للسلطة الدينية والأسطورية إلى منهج يتيح للقارئ استقلالية في استكشاف المعاني والنصوص. تسلط الدراسة الضوء على أقسام زمنية محورية تميزت بحجج وتأويلات سلطوية، وكيف انتقلت تلك السلطة إلى القارئ، الذي أصبح بإمكانه إعادة صياغة النصوص مع تضاعف احتمالات الفهم المعاصر. إن معيار فهم التأويل في هذا السياق لا يقتصر فقط على التفسير الديني بل يمتد لرؤية أكثر شمولاً للنصوص، مما يعزز من دور القارئ في بناء معاني جديدة. وبهذه الطريقة، يسعى البحث إلى استيضاح الديناميات الفكرية والنظريات الفلسفية التي أعادت تشكيل مفهوم التأويل، داعيًا إلى استغلال إمكانات الفهم والقراءة المتعددة الأبعاد. الكلمات المفتاحية: التأويل، التفسير، الهرمينوطيقا، المعنى، الفهم، القراءة.,1,1
يتناول هذا البحث موضوع المجاز في شعر أبي تمام، أحد أبرز الشعراء العرب في العصر العباسي. يهدف البحث إلى دراسة استخدام المجاز كوسيلة للتعبير عن المعاني والأفكار بطريقة فنية وجمالية. لتحقيق هذا الهدف، سيتم استخدام منهج تحليلي نقدي يعتمد على قراءة متأنية للقصائد المختارة للشاعر وتحليلها من حيث البنية المجازية وتأثيرها على المعنى العام للقصيدة. من المتوقع أن تسلط الدراسة الضوء على دور المجاز في تشكيل الصورة الشعرية وإثراء التجربة الأدبية للقارئ.,1,1
تهدف هذه الورقة البحثية إلى دراسة تطبيق المقاربة بالكفاءات في تعليم قواعد اللغة العربية بفعالية في الجزائر. تُعتبر اللغة العربية في النظام التعليمي الجزائري ذات أهمية خاصة، حيث تُستخدم كوسيلة لنقل المعرفة وتعزيز المهارات اللغوية والقيم الوطنية. من خلال تحكم المتعلمين في هذه اللغة، يمكنهم بسهولة اكتساب المعرفة والمهارات من المواد التعليمية الأخرى. يتناول البحث استراتيجيات تربوية متنوعة تسمح بترسيخ المعرفة اللغوية في أذهان الطلاب واستخدامها في حياتهم اليومية. تُناقش أهمية تطوير مقاربات تدريسية فعالة ومحاولة توظيف الأنشطة اللغوية ضمن هذه المقاربة لتحقيق أهداف تعليمية شاملة وتحسين الأداء التعليمي بشكل عام. التركيز هنا هو على تطوير الكفاءة اللغوية للمتعلمين من خلال منهجيات تعليمية حديثة تعتمد على الكفاءات المتطورة والمعززة للمهارات التعليمية والمعلوماتية.,1,1
تعد القضایا المتعلقة بالتعویض وجبره من أبرز القضایا التي تخص السلطة التقدیریة للقاضي، وذلك باعتبار أن السلطة التقدیریة لازمة من لوازم الوظیفة القضائیة وقائمة جنبا إلى جنب مع السلطة القضائیة.لقد أقر المشرع الجزائري بمبدأ التعويض عن الضرر المعنوي في نص المادة 182 مكرر من القانون المدني وذلك بعد تعديل 2005، حیث جاءت معظم نصوص القانون المدني مرنة تسمح للقاضي بإيجاد الحل المناسب للنزاع المطروح أمامه، مما فتح المجال الواسع للقاضي بإعمال سلطته التقديرية في مجال التعويض عن الضرر المعنوي، ويظهر ذلك في كيفية قيام القاضي بالنشاط الذهني في ترتیب الحق في التعويض وتحديد مقداره.,0,0
"تهدف هذه الدراسة إلى استكشاف شعرية التكثيف في القصة القصيرة جدًا من خلال مجموعة ""الرسم بالرصاص"" لأحمد عكاش. تستخدم الدراسة منهجًا نقديًا تحليليًا لفحص النصوص المختارة وتحديد العناصر الأساسية التي تساهم في تكثيف المعنى وجمال اللغة. من خلال تحليل النصوص، تسعى الدراسة إلى فهم كيف يمكن للتكثيف أن يعزز تجربة القارئ ويخلق تأثيرًا جماليًا وفكريًا.

تستعرض الدراسة أيضًا المنهجية المستخدمة في تحليل النصوص، بما في ذلك تحليل البنية اللغوية والموضوعات والرموز المستخدمة. بالإضافة إلى ذلك، تناقش الدراسة النتائج المتوقعة من هذا التحليل، مثل تحديد الأنماط المشتركة للتكثيف وفهم تأثيرها على تطور القصة القصيرة جدًا كنوع أدبي.

في النهاية، تقدم الدراسة استنتاجات وتوصيات بناءً على النتائج المستخلصة من التحليل النقدي لمجموعة ""الرسم بالرصاص"". تساهم هذه الدراسة في إثراء النقاش حول شعرية التكثيف ودورها في تطوير القصة القصيرة جدًا وتعزيز قيمتها الأدبية.",1,1
تستكشف هذه الدراسة أهمية ممارسة النشاط البدني الرياضي لتلاميذ المرحلة الابتدائية من منظور أساتذة متخصصين في معهد علوم وتقنيات النشاطات البدنية والرياضية بالمسيلة. انطلاقًا من خبرتهم الأكاديمية واطلاعهم على آخر البحوث العلمية، يبرز الأساتذة الجوانب المتعددة التي تؤكد على الدور الحيوي للنشاط البدني في تعزيز النمو الصحي والنفسي للأطفال. تركز الدراسة على تحليل كيفية إسهام الأنشطة البدنية في تطوير القدرات الصحية للتلميذ، مثل تحسين اللياقة البدنية والقوة العضلية والتوازن، فضلاً عن تعزيز الصحة العامة وتقليل مخاطر الأمراض المزمنة في مرحلة البلوغ. كما تبحث الدراسة في الأثر النفسي لهذه الأنشطة، مثل زيادة الثقة بالنفس، وتحسين التفاعل الاجتماعي، وتنمية المهارات القيادية والتعاون. من خلال استخلاص آراء خبراء لديهم دراية بالأبحاث التربوية والرياضية، تسعى الدراسة إلى تقديم رؤى معمّقة حول كيفية تحسين البيئة التعليمية والرياضية في المدارس لزيادة استفادة الأطفال من ممارسة الرياضة، ودعم السياسات التعليمية التي تعزز الاهتمام بالتربية البدنية كجزء أساسي من المنهاج الدراسي في المراحل الابتدائية. يهدف البحث إلى التأكيد على أهمية الاستراتيجيات التعليمية التي ترتكز على العلم في تعزيز رفاهية الأطفال وتحفيزهم نحو نمط حياة أكثر نشاطًا وصحيًا.,1,1
هدفت هذه الدراسة إلى الكشف عن أثر النشاطات الرياضية التربوية في التقليل من ظاهرة العنف بين التلاميذ داخل المؤسسات التربوية، من خلال دراسة ميدانية أجريت على عينة من تلاميذ بعض الثانويات بولاية سطيف. استخدمت الدراسة المنهج الوصفي التحليلي، حيث قام الباحث بتوزيع استبيان على عينة من التلاميذ، وكذلك إجراء مقابلات مع بعض المعلمين والمشرفين. أظهرت نتائج الدراسة أن النشاطات الرياضية التربوية لها تأثير إيجابي في التقليل من ظاهرة العنف بين التلاميذ، حيث أن التلاميذ الذين يمارسون النشاطات الرياضية التربوية بشكل منتظم أظهروا انخفاضاً في مستويات العنف لديهم. كما أظهرت النتائج أن النشاطات الرياضية التربوية تساهم في تعزيز التواصل الاجتماعي بين التلاميذ، وتحسين مهاراتهم العقلية والبدنية. يوصي الباحث بضرورة تضمين النشاطات الرياضية التربوية في المناهج الدراسية، وتوفير التسهيلات اللازمة لممارسة هذه النشاطات في المؤسسات التربوية.,1,1
يُعنى البحث بدراسة أسماء الأماكن في الأندلس خلال عصر الطوائف من منظور طوبونيمي، حيث يُستخدم علم الطوبونيميا لتحليل وتفسير أسماء المدن والمناطق. يُظهر البحث كيف يمكن أن توفر دراسة أسماء الأماكن رؤى قيمة حول التاريخ والجغرافيا والثقافة في المنطقة. يُستخدم علم الطوبونيميا كأداة لتحليل وتفسير أسماء الأماكن، مما يسمح للمؤرخين والجغرافيين بفهم سياقات الأماكن والمدن في الأندلس خلال عصر الطوائف. يُقدم البحث نظرة عامة على تاريخ وتنمية الأماكن في الأندلس خلال هذه الفترة، ويُظهر كيف يمكن أن تساعد دراسة أسماء الأماكن في فهم التحولات الثقافية والاجتماعية التي حدثت في المنطقة. يُسلط البحث الضوء على أهمية علم الطوبونيميا في فهم التاريخ والجغرافيا، ويُظهر كيف يمكن أن يكون أداة قيمة للمؤرخين والجغرافيين في دراستهم للمناطق المختلفة.,1,1
عرفت الجزائر العديد من الدواقع الحضارية سواء في فتًة ما قبل التاريخ أك في فتًة العصرالقديم، كالتي كانت تدؿ على كجود الإنساف بالعديد من الجهات بالقطر الجزائرم، كمنأىم ىذه الدناطق نذكر منطقة كادم ريغ بالجنوب الشرقي الجزائرم التي شهدت العديدمن الدواقع الأثرية خاصة في فتًة ما قبل التاريخ كفي ىذه الدداخلة سنسلط الضوء علىأىم ىذه الدواقع، كذلك بالتعريف بمنطقة كادم ريغ أكلا، ثم كصف لذذه الدواقع الأثرية،كذكر أىم ما اكتشف فيها من أدكات حضارية استعملها إنساف تلك الفتًة، ككذاالتطرؽ إلى منطقة كادم ريغ في فتًة العصر القديم..,0,0
يستكشف هذا البحث المبادئ الأساسية والأطر التي تقوم عليها التفكيكية، وهي نظرية أدبية ونقدية بارزة. من خلال تحليل شامل للنصوص الأساسية، يكشف الدراسة عن التركيز التفكيكي على عدم استقرار اللغة، والتفسيرات المتعددة، وتحدي الميتافيزيقيا الغربية. تؤكد النتائج على أهمية التفكيك في تحدي الافتراضات التقليدية وتعزيز فهم أكثر تعقيداً للنصوص.,1,1
تقوم علاقات العمل في التشريع الجزائري على أساس تعاقدي تطبيقا لأحكام القانون 90-11 المتضمن علاقات العمل،ومن أجل التحديد الدقيق لنطاق التطبيق،أوردت المادة الثانية منه تعريفا مباشرا للعامل الأجير وإستناجيا للمستخدم ولعناصر عقد العمل ،كما استثنى ذات القانون الفئات التي لا تخضع لأحكامه.وبين الفئات التي تخضع لأحكام قانون العمل والفئات التي تستثنى من الخضوع لأحكامه ،توجد فئات تصنّف ضمن فئة العمال الأجراء،غير أن طبيعة علاقة العمل التي تقوم بها تستدعي تنظيمها بأحكام نوعية خاصة وهو ما يعرف بالتنظيم النوعي لعلاقات العمل أو ما يصطلح على تسميته بالقوانين الأساسية في قانون الوظيف العمومي.ومن بين الفئات التي تخضع للتنظيم النوعي لعلاقات العمل فئة الصحفيين. تتناول الورقة البحثية المقدمة النظام النوعي لعلاقات العمل المتعلقة بالصحفيين من خلال التطرق للإطار القانوني الذي ينظم هذه العلاقة.,0,0
"تهدف هذه الدراسة إلى تسليط الضوء على النظام المالي الإسلامي ودوره في الجزائر. بعد انتشار المصارف الإسلامية والأسواق المالية الإسلامية، تعتمد الدراسة على مبادئ وأدوات التمويل المشاركة بدلاً من سعر الفائدة. كما تهدف إلى دراسة تبني الجزائر للمالية الإسلامية من خلال إصدار نظام خاص بفتح الشبابيك التشاركية وإعطاء الصفة القانونية اللازمة للبنوك الإسلامية. توصلت الدراسة إلى قرب تبني المجلس الإسلامي الأعلى كهيئة شرعية وطنية لمراقبة العمليات المالية الإسلامية والتحضير لإطلاق خدمات التأمين التكافلي والصكوك الإسلامية.

كلمات مفتاحية: النظام المالي الإسلامي، المصارف الإسلامية، التأمين التكافلي، الأسواق المالية الإسلامية.

تصنيفات JEL: G20, G21.",1,1
هدفت هذه الدراسة إلى استكشاف دور التدريب النفسي في تقليل السلوكيات العدوانية لدى لاعبي كرة القدم، مع التركيز على الأبعاد النفسية مثل ضبط النفس والدافعية والانتباه. اعتمدت الدراسة على المنهج الوصفي باستخدام استبيان وُزع على عينة عشوائية من 50 لاعبًا. أظهرت النتائج أهمية التدريب النفسي في التخفيف من الميول العدوانية، حيث وجد أن التدريب على ضبط النفس يعزز من قدرة اللاعب على التحكم باستجاباته الانفعالية، كما أن التدريب على الدافعية يحفز اللاعبين على تحقيق أهدافهم بطريقة تُقلل من التصرفات العدوانية. في الوقت ذاته، يُسهم التركيز والانتباه المكتسبان من التدريب في تحسين أداء اللاعبين من خلال تقليل التشتيت الذي قد يؤدي إلى تصرفات غير منضبطة. توصي الدراسة بإدراج برامج تدريب نفسي مكثفة كجزء أساسي من التحضير الرياضي، بالإضافة إلى تأهيل المدربين لدمج مثل هذه التقنيات في تدريباتهم الروتينية لتعزيز الأداء العام وضمان الاحترافية والانضباط داخل وخارج الملعب.,1,1
