,label,f3_digits_ratio,f24_punct_div,f45_adj_count,f66_genitive_count,f87_gini
3727,1,0.0,0.0023014959723820483,8.0,18.0,0.23649967469095623
3728,1,0.009009009009009009,0.007207207207207207,4.0,10.0,0.13927182750088374
3729,1,0.0,0.003048780487804878,7.0,12.0,0.13274234400184204
3730,1,0.0,0.0025974025974025974,4.0,14.0,0.17469507488034597
3731,1,0.0,0.002628120893561104,3.0,14.0,0.17222559126743486
3732,1,0.0,0.00425531914893617,2.0,13.0,0.1628530199958771
3733,1,0.0,0.0023121387283236996,10.0,11.0,0.1486098466279151
3734,1,0.0,0.002364066193853428,12.0,10.0,0.18849689105163558
3735,1,0.002366863905325444,0.005917159763313609,5.0,17.0,0.19532146957520102
3736,1,0.0,0.003372681281618887,6.0,10.0,0.1468881856540083
3737,1,0.00946372239747634,0.006309148264984227,3.0,10.0,0.15172735760971068
3738,1,0.0,0.0024479804161566705,3.0,15.0,0.2021071477757883
3739,1,0.0,0.003003003003003003,6.0,17.0,0.1681034482758621
3740,1,0.011396011396011397,0.002849002849002849,10.0,8.0,0.14304018637157845
3741,1,0.0,0.0034542314335060447,5.0,9.0,0.19455713319810686
3742,1,0.0,0.006072874493927126,5.0,7.0,0.17982456140350878
3743,1,0.0,0.004132231404958678,3.0,10.0,0.18411097099621698
3744,1,0.0,0.005504587155963303,7.0,7.0,0.14739495798319324
3745,1,0.015384615384615385,0.003076923076923077,5.0,15.0,0.1715664765247915
3746,1,0.0,0.004796163069544364,3.0,4.0,0.09787798408488069
3747,1,0.027061855670103094,0.002577319587628866,6.0,15.0,0.22142356241234218
3748,1,0.0,0.007751937984496124,6.0,8.0,0.125
3749,1,0.015748031496062992,0.003937007874015748,3.0,6.0,0.13479166666666664
3750,1,0.0,0.0031120331950207467,8.0,11.0,0.20834720834720843
3751,1,0.0,0.0035971223021582736,2.0,16.0,0.1595152309204062
3752,1,0.0,0.0026666666666666666,3.0,11.0,0.17581998474446991
3753,1,0.0,0.003484320557491289,4.0,13.0,0.22216235632183912
3754,1,0.00641025641025641,0.004807692307692308,6.0,9.0,0.16514012303485992
3755,1,0.010498687664041995,0.003937007874015748,9.0,13.0,0.1336217655378984
3756,1,0.0,0.0016680567139282735,11.0,17.0,0.2712044198895027
3757,1,0.017057569296375266,0.0021321961620469083,5.0,19.0,0.17790956263899171
3758,1,0.0,0.003305785123966942,2.0,8.0,0.13947368421052642
3759,1,0.0,0.00261437908496732,7.0,16.0,0.1947308132875143
3760,1,0.0,0.0025284450063211127,7.0,15.0,0.18110348770726126
3761,1,0.0,0.002129925452609159,12.0,16.0,0.2366251198465963
3762,1,0.008333333333333333,0.004166666666666667,4.0,13.0,0.16524590163934416
3763,1,0.0,0.0035087719298245615,10.0,5.0,0.153156146179402
3764,1,0.020107238605898123,0.002680965147453083,9.0,16.0,0.24236517218973352
3765,1,0.0,0.006036217303822937,6.0,9.0,0.22984496124031017
3766,1,0.0,0.0027624309392265192,6.0,14.0,0.14491959064327475
3767,1,0.0,0.002185792349726776,11.0,20.0,0.1943803608399881
3768,1,0.006220839813374806,0.003110419906687403,6.0,15.0,0.23333333333333317
3769,1,0.0,0.002881844380403458,4.0,14.0,0.14845337547979232
3770,1,0.0,0.010554089709762533,4.0,3.0,0.053740014524328306
3771,1,0.0,0.0025575447570332483,3.0,13.0,0.22474299893654726
3772,1,0.013490725126475547,0.003372681281618887,5.0,12.0,0.13670212765957457
3773,1,0.0,0.0029498525073746312,1.0,11.0,0.2725871106999691
3774,1,0.0,0.0033003300330033004,11.0,19.0,0.2251800411522633
3775,1,0.0,0.002512562814070352,6.0,14.0,0.18141714915908458
3776,1,0.0,0.0024752475247524753,8.0,17.0,0.21525423728813564
3777,1,0.0038095238095238095,0.0019047619047619048,10.0,27.0,0.27132217914711276
3778,1,0.0,0.0017482517482517483,17.0,16.0,0.2720487224104773
3779,1,0.0,0.005145797598627788,3.0,9.0,0.17290192113245695
3780,1,0.0,0.0028089887640449437,2.0,13.0,0.17504170141784803
3781,1,0.0,0.002105263157894737,4.0,21.0,0.24379204892966366
3782,1,0.0,0.003305785123966942,0.0,12.0,0.19132290184921752
3783,1,0.01384083044982699,0.0034602076124567475,2.0,10.0,0.18731387730792126
3784,1,0.0,0.0023391812865497076,5.0,10.0,0.17057673509286397
3785,1,0.0098159509202454,0.0036809815950920245,8.0,15.0,0.19750957854406126
3786,1,0.0,0.0036496350364963502,12.0,11.0,0.2014005602240896
3787,1,0.0,0.002849002849002849,3.0,15.0,0.2832725901721753
3788,1,0.0,0.0021208907741251328,11.0,16.0,0.2287003296893979
3789,1,0.0,0.0025380710659898475,5.0,12.0,0.19786050492083862
3790,1,0.007905138339920948,0.003952569169960474,4.0,8.0,0.13764913831197534
3791,1,0.0,0.001996007984031936,4.0,16.0,0.23754867800778845
3792,1,0.0,0.0021668472372697724,7.0,13.0,0.18750418536128044
3793,1,0.01752021563342318,0.0026954177897574125,6.0,16.0,0.2050816696914699
3794,1,0.006932409012131715,0.005199306759098787,1.0,8.0,0.2352092352092352
3795,1,0.0,0.0035885167464114833,8.0,16.0,0.17246387890834036
3796,1,0.0,0.0035169988276670576,5.0,16.0,0.21028407047824516
3797,1,0.013377926421404682,0.0033444816053511705,3.0,8.0,0.1750610500610501
3798,1,0.0,0.0025020850708924102,11.0,21.0,0.30806885422270036
3799,1,0.0,0.002355712603062426,9.0,18.0,0.2351304071246818
3800,1,0.0,0.005449591280653951,1.0,2.0,0.09875551987153752
3801,1,0.0,0.004201680672268907,3.0,9.0,0.13685113685113692
3802,1,0.0,0.0037546933667083854,5.0,13.0,0.1334188034188033
3803,1,0.0,0.0027359781121751026,7.0,15.0,0.20368448365334713
3804,1,0.0,0.004629629629629629,5.0,10.0,0.16313497822931788
3805,1,0.0,0.0024630541871921183,4.0,20.0,0.23665179258347435
3806,1,0.0,0.002909796314258002,2.0,15.0,0.30012987012987
3807,1,0.0,0.0026109660574412533,7.0,9.0,0.21846330275229353
3808,1,0.015037593984962405,0.0037593984962406013,3.0,14.0,0.20374869836862186
3809,1,0.0,0.0025575447570332483,6.0,13.0,0.15202020202020194
3810,1,0.0,0.0018975332068311196,6.0,19.0,0.20405700227452073
3811,1,0.005107252298263534,0.0040858018386108275,8.0,28.0,0.315373868675211
3812,1,0.0,0.0033783783783783786,2.0,8.0,0.16964709605950312
3813,1,0.0,0.0022123893805309734,19.0,18.0,0.31529524112685037
3814,1,0.0,0.0035460992907801418,7.0,11.0,0.20408163265306123
3815,1,0.00909090909090909,0.004545454545454545,4.0,7.0,0.09861325115562414
3816,1,0.04323094425483504,0.0034129692832764505,8.0,16.0,0.19340016708437768
3817,1,0.0,0.003663003663003663,5.0,10.0,0.12667203867848498
3818,1,0.0,0.0032102728731942215,7.0,7.0,0.10987103174603186
3819,1,0.0,0.0036968576709796672,9.0,13.0,0.20366300366300383
3820,1,0.0,0.0025575447570332483,6.0,15.0,0.17967087530146109
3821,1,0.012924071082390954,0.0032310177705977385,12.0,12.0,0.14628209808932713
3822,1,0.0,0.003745318352059925,2.0,10.0,0.1343967418971661
3823,1,0.006872852233676976,0.005154639175257732,2.0,10.0,0.11875000000000013
3824,1,0.004434589800443459,0.0022172949002217295,5.0,23.0,0.2734375
3825,1,0.0,0.0020491803278688526,6.0,21.0,0.2617659026176591
3826,1,0.0,0.003284072249589491,6.0,6.0,0.1241056686846449
3827,1,0.0,0.0025974025974025974,4.0,10.0,0.14309932189868357
3828,1,0.006230529595015576,0.003115264797507788,6.0,11.0,0.14197530864197527
3829,1,0.004689331770222743,0.0023446658851113715,7.0,16.0,0.2407407407407407
3830,1,0.0,0.00392156862745098,1.0,10.0,0.14593698175787728
3831,1,0.0,0.002380952380952381,4.0,14.0,0.20458404074702874
3832,1,0.028089887640449437,0.0028089887640449437,10.0,6.0,0.16091954022988486
3833,1,0.0,0.002570694087403599,5.0,9.0,0.17183123249299714
3834,1,0.0,0.003110419906687403,3.0,8.0,0.1434895833333334
3835,1,0.011461318051575931,0.0028653295128939827,5.0,21.0,0.24194981123695314
3836,1,0.0,0.0020942408376963353,7.0,17.0,0.21617798353909468
3837,1,0.0,0.003484320557491289,5.0,6.0,0.12108262108262102
3838,1,0.0,0.002574002574002574,8.0,15.0,0.1385972586759987
3839,1,0.0,0.0053475935828877,2.0,9.0,0.13660130718954244
3840,1,0.0,0.0048721071863581,6.0,17.0,0.18081761006289288
3841,1,0.0,0.0032119914346895075,7.0,16.0,0.14853966870095903
3842,1,0.0,0.005597014925373134,1.0,6.0,0.10759493670886089
3843,1,0.0,0.003575685339690107,15.0,12.0,0.2547126436781608
3844,1,0.0,0.003952569169960474,11.0,9.0,0.19252756227031442
3845,1,0.0,0.004739336492890996,4.0,7.0,0.13268765133171923
3846,1,0.0,0.00390625,2.0,9.0,0.12268518518518534
3847,1,0.0,0.004301075268817204,10.0,8.0,0.15088195386702852
3848,1,0.0,0.002577319587628866,8.0,15.0,0.17633665036262447
3849,1,0.0,0.003703703703703704,6.0,5.0,0.1327244184387042
3850,1,0.0,0.003968253968253968,1.0,8.0,0.10290678249248231
3851,1,0.0,0.00546448087431694,0.0,5.0,0.14485596707818948
3852,1,0.012213740458015267,0.0030534351145038168,8.0,9.0,0.17363508502748992
3853,1,0.010282776349614395,0.005141388174807198,3.0,8.0,0.16370992841581078
3854,1,0.0,0.001976284584980237,4.0,17.0,0.2568546140991521
3855,1,0.0,0.0033222591362126247,7.0,14.0,0.16626418739434912
3856,1,0.0,0.0037105751391465678,9.0,11.0,0.15100430416068877
3857,1,0.015122873345935728,0.007561436672967864,5.0,10.0,0.17480409885473192
3858,1,0.0,0.00423728813559322,15.0,8.0,0.2507862710242035
3859,1,0.0,0.002304147465437788,5.0,19.0,0.21979187379863463
3860,1,0.0,0.0022598870056497176,12.0,16.0,0.19854961832061058
3861,1,0.0,0.0024906600249066002,3.0,12.0,0.13881355932203387
3862,1,0.01680672268907563,0.004201680672268907,6.0,9.0,0.1474701245868293
3863,1,0.0,0.0057692307692307696,3.0,12.0,0.1792313377679231
3864,1,0.0,0.002861230329041488,1.0,13.0,0.19613640843682245
3865,1,0.0,0.005235602094240838,4.0,6.0,0.10289115646258518
3866,1,0.0,0.0045351473922902496,8.0,10.0,0.12828875842574483
3867,1,0.0,0.004807692307692308,10.0,11.0,0.1398601398601398
3868,1,0.0,0.0017889087656529517,9.0,21.0,0.25432967032967024
3869,1,0.0,0.003929273084479371,6.0,12.0,0.1589094449853945
3870,1,0.008695652173913044,0.002173913043478261,16.0,23.0,0.3268213866039953
3871,1,0.0,0.0038022813688212928,7.0,13.0,0.2181234963913392
3872,1,0.0,0.00411522633744856,3.0,5.0,0.10691375623663579
3873,1,0.0,0.0027662517289073307,5.0,16.0,0.20705042391789386
3874,1,0.0,0.0032733224222585926,12.0,15.0,0.1951980466630494
3875,1,0.0,0.0036798528058877645,23.0,22.0,0.34367769157479233
3876,1,0.0,0.003795066413662239,4.0,11.0,0.15217391304347827
3877,1,0.0047169811320754715,0.0023584905660377358,3.0,13.0,0.24744193600779596
3878,1,0.0,0.00477326968973747,5.0,9.0,0.13144802304268133
3879,1,0.007952286282306162,0.003976143141153081,12.0,13.0,0.17520594735784623
3880,1,0.0025031289111389237,0.0037546933667083854,4.0,12.0,0.28199404761904767
3881,1,0.0,0.004008016032064128,3.0,8.0,0.13636363636363646
3882,1,0.0,0.003667481662591687,6.0,11.0,0.1860699019361327
3883,1,0.0,0.002,3.0,11.0,0.23672161172161177
3884,1,0.0,0.007029876977152899,3.0,11.0,0.18983957219251346
3885,1,0.009668508287292817,0.0027624309392265192,2.0,13.0,0.22949735449735442
3886,1,0.014109347442680775,0.007054673721340388,6.0,10.0,0.16805377720870673
3887,1,0.01263823064770932,0.00315955766192733,6.0,9.0,0.07859848484848464
3888,1,0.0,0.002107481559536354,2.0,23.0,0.30420094007050524
3889,1,0.0,0.0038461538461538464,2.0,11.0,0.15662139219015292
3890,1,0.0,0.005128205128205128,7.0,15.0,0.19921446839605395
3891,1,0.0,0.004158004158004158,3.0,12.0,0.19028248587570618
3892,1,0.0,0.0039603960396039604,8.0,6.0,0.1971363353392821
3893,1,0.0,0.008733624454148471,7.0,8.0,0.11615154536390837
3894,1,0.0,0.004991680532445923,6.0,12.0,0.19498688429029443
3895,1,0.0,0.004885993485342019,3.0,5.0,0.10923157618672952
3896,1,0.0,0.0049833887043189366,10.0,10.0,0.12079589216944808
3897,1,0.0,0.006125574272588055,8.0,14.0,0.1940766550522648
3898,1,0.0,0.003418803418803419,4.0,15.0,0.2041962174940899
3899,1,0.0,0.0030211480362537764,7.0,17.0,0.19731040564373892
3900,1,0.0,0.006696428571428571,3.0,7.0,0.11763285024154602
3901,1,0.0,0.007766990291262136,4.0,12.0,0.1742187500000001
3902,1,0.0,0.005115089514066497,4.0,9.0,0.16993464052287588
3903,1,0.0,0.0035629453681710215,2.0,10.0,0.10519125683060104
3904,1,0.0,0.005474452554744526,6.0,12.0,0.20083841463414642
3905,1,0.017241379310344827,0.008620689655172414,5.0,9.0,0.12294685990338161
3906,1,0.009296148738379814,0.0026560424966799467,7.0,11.0,0.22831319383043502
3907,1,0.005226480836236934,0.006968641114982578,0.0,8.0,0.13807189542483655
3908,1,0.0033112582781456954,0.0033112582781456954,4.0,8.0,0.29522752497225313
3909,1,0.005681818181818182,0.002840909090909091,4.0,14.0,0.22199488491048602
3910,1,0.0,0.004228329809725159,6.0,6.0,0.16851989127748945
3911,1,0.0,0.001932367149758454,3.0,19.0,0.27369826435247013
3912,1,0.0,0.006688963210702341,8.0,11.0,0.20417263895524762
3913,1,0.004796163069544364,0.002398081534772182,3.0,14.0,0.19533571004159245
3914,1,0.0,0.0045351473922902496,1.0,7.0,0.12060439560439562
3915,1,0.017713365539452495,0.00322061191626409,8.0,15.0,0.21432648401826482
3916,1,0.0,0.004728132387706856,0.0,10.0,0.17827529021558863
3917,1,0.0,0.003629764065335753,1.0,12.0,0.14834152334152328
3918,1,0.0,0.0024242424242424242,2.0,19.0,0.2079576016453093
3919,1,0.005633802816901409,0.007042253521126761,1.0,13.0,0.3116355792412131
3920,1,0.03143418467583497,0.003929273084479371,6.0,12.0,0.1523809523809525
3921,1,0.0,0.0036231884057971015,6.0,12.0,0.16743862899490503
3922,1,0.0,0.0030211480362537764,3.0,11.0,0.16787423103212595
3923,1,0.0,0.005698005698005698,9.0,10.0,0.22442660550458715
3924,1,0.01609657947686117,0.004024144869215292,1.0,12.0,0.20498614958448758
3925,1,0.0,0.0036068530207394047,3.0,24.0,0.32451601651066797
3926,1,0.008,0.002,8.0,11.0,0.2623762376237624
3927,1,0.0,0.005905511811023622,4.0,9.0,0.1113445378151261
3928,1,0.0,0.003663003663003663,2.0,8.0,0.18499061913696058
3929,1,0.0,0.005089058524173028,2.0,9.0,0.21206148994875829
3930,1,0.0,0.0034782608695652175,4.0,15.0,0.20869565217391317
3931,1,0.0511727078891258,0.0042643923240938165,0.0,14.0,0.20704633204633205
3932,1,0.0,0.0031847133757961785,1.0,11.0,0.22090225563909782
3933,1,0.0,0.003472222222222222,4.0,8.0,0.1911789367767902
3934,1,0.0036101083032490976,0.0036101083032490976,0.0,8.0,0.16454313796869302
3935,1,0.0,0.008113590263691683,5.0,6.0,0.11067019400352729
3936,1,0.0,0.003424657534246575,6.0,16.0,0.2532647407993669
3937,1,0.0,0.002638522427440633,6.0,11.0,0.17255960413855154
3938,1,0.0,0.0051813471502590676,1.0,9.0,0.11255411255411274
3939,1,0.0,0.0019193857965451055,6.0,20.0,0.2902979373567609
3940,1,0.0,0.007079646017699115,4.0,13.0,0.14726027397260277
3941,1,0.018465909090909092,0.002840909090909091,3.0,16.0,0.20203488372093026
3942,1,0.008676789587852495,0.0021691973969631237,11.0,12.0,0.19454887218045114
3943,1,0.0,0.004618937644341801,2.0,9.0,0.09594985535197686
3944,1,0.0,0.0036730945821854912,6.0,20.0,0.3330113965617152
3945,1,0.0,0.0030581039755351682,2.0,10.0,0.2378129117259553
3946,1,0.0,0.0017937219730941704,1.0,13.0,0.28683092608326266
3947,1,0.0034662045060658577,0.006932409012131715,15.0,7.0,0.24298489053345662
3948,1,0.010507880910683012,0.0035026269702276708,8.0,12.0,0.20488980716253447
3949,1,0.011695906432748537,0.005847953216374269,10.0,11.0,0.17984844896992658
3950,1,0.0,0.0022701475595913734,6.0,20.0,0.29893295110686413
3951,1,0.0,0.0032310177705977385,4.0,10.0,0.27277561148528884
3952,1,0.007272727272727273,0.007272727272727273,6.0,6.0,0.09301538981904267
3953,1,0.013223140495867768,0.006611570247933884,3.0,12.0,0.11743817374762222
3954,1,0.002638522427440633,0.005277044854881266,1.0,8.0,0.1553379416282643
3955,1,0.014678899082568808,0.007339449541284404,0.0,9.0,0.18396390142311692
3956,1,0.012285012285012284,0.002457002457002457,6.0,16.0,0.2780813600485732
3957,1,0.011747430249632892,0.007342143906020558,4.0,9.0,0.14111498257839727
3958,1,0.01254180602006689,0.0033444816053511705,1.0,16.0,0.22368193604148656
3959,1,0.005154639175257732,0.005154639175257732,2.0,6.0,0.15000000000000013
3960,1,0.002751031636863824,0.002751031636863824,9.0,13.0,0.26676758267349787
3961,1,0.003278688524590164,0.003278688524590164,1.0,16.0,0.23243243243243228
3962,1,0.007194244604316547,0.004796163069544364,1.0,8.0,0.1261363636363637
3963,1,0.026381909547738693,0.005025125628140704,11.0,8.0,0.21611111111111114
3964,1,0.0,0.002004008016032064,3.0,19.0,0.2754468718967229
3965,1,0.0,0.003372681281618887,4.0,12.0,0.1847017543859648
3966,1,0.0,0.0018501387604070306,8.0,15.0,0.2654279279279279
3967,1,0.013916500994035786,0.003976143141153081,2.0,8.0,0.13830613830613836
3968,1,0.0,0.004819277108433735,8.0,17.0,0.21190803019903903
3969,1,0.0,0.0036496350364963502,4.0,9.0,0.19512195121951215
3970,1,0.01049317943336831,0.002098635886673662,6.0,14.0,0.14053164248262418
3971,1,0.005934718100890208,0.003956478733926805,10.0,14.0,0.27241830065359474
3972,1,0.0035587188612099642,0.0035587188612099642,4.0,13.0,0.2142857142857144
3973,1,0.002173913043478261,0.005434782608695652,2.0,13.0,0.18957978210924176
3974,1,0.003552397868561279,0.003552397868561279,6.0,9.0,0.1893068617206548
3975,1,0.00909090909090909,0.005194805194805195,6.0,13.0,0.15399385560675882
3976,1,0.0027434842249657062,0.0054869684499314125,5.0,15.0,0.2391955498502354
3977,1,0.003436426116838488,0.006872852233676976,2.0,10.0,0.11780604133545292
3978,1,0.0,0.0022222222222222222,7.0,14.0,0.2101648351648353
3979,1,0.0,0.0028169014084507044,2.0,15.0,0.19548286604361365
3980,1,0.0,0.0020161290322580645,5.0,15.0,0.2526950354609929
3981,1,0.0,0.001990049751243781,4.0,18.0,0.19756376094404282
3982,1,0.0,0.002628120893561104,5.0,16.0,0.19893719806763288
3983,1,0.0,0.003048780487804878,8.0,14.0,0.24040826364977885
3984,1,0.0,0.0036231884057971015,1.0,15.0,0.21488549618320607
3985,1,0.005272407732864675,0.005272407732864675,5.0,9.0,0.1891480730223125
3986,1,0.005270092226613966,0.002635046113306983,2.0,21.0,0.254843517138599
3987,1,0.0044444444444444444,0.002962962962962963,2.0,12.0,0.1571975916803503
3988,1,0.002127659574468085,0.002127659574468085,7.0,15.0,0.25688545688545683
3989,1,0.0197869101978691,0.0076103500761035,4.0,11.0,0.1586232697343808
3990,1,0.0,0.003067484662576687,6.0,14.0,0.22832817337461297
3991,1,0.0,0.0015527950310559005,11.0,24.0,0.2972564432015721
3992,1,0.0,0.0038560411311053984,5.0,14.0,0.17135100606834874
3993,1,0.0,0.002967359050445104,4.0,15.0,0.23183309892170656
3994,1,0.0,0.0026917900403768506,19.0,12.0,0.2552172425590147
3995,1,0.0,0.005115089514066497,4.0,11.0,0.1673142302088393
3996,1,0.0,0.003278688524590164,8.0,8.0,0.09857585139318892
3997,1,0.0,0.004316546762589928,2.0,9.0,0.18459699453551903
3998,1,0.0,0.004524886877828055,4.0,14.0,0.172253052164262
3999,1,0.0,0.004987531172069825,5.0,8.0,0.12903225806451624
4000,1,0.0,0.004098360655737705,5.0,11.0,0.14144736842105265
4001,1,0.0,0.003401360544217687,6.0,9.0,0.1962645437844459
4002,1,0.0,0.0019305019305019305,12.0,20.0,0.19694210122699385
4003,1,0.0,0.00436046511627907,1.0,14.0,0.1456920622257678
4004,1,0.0,0.0035778175313059034,2.0,10.0,0.17732764747690122
4005,1,0.0,0.005221932114882507,0.0,6.0,0.15559772296015195
4006,1,0.0,0.00398406374501992,0.0,5.0,0.17853107344632768
4007,1,0.0,0.002366863905325444,2.0,22.0,0.2565248226950354
4008,1,0.0,0.002789400278940028,6.0,8.0,0.18787878787878776
4009,1,0.0,0.004608294930875576,3.0,6.0,0.11078431372549025
4010,1,0.0,0.0020387359836901123,10.0,22.0,0.24452599388379204
4011,1,0.0,0.0019342359767891683,6.0,12.0,0.20865729252826037
4012,1,0.0,0.004070556309362279,5.0,14.0,0.17606963948427357
4013,1,0.0,0.001990049751243781,4.0,20.0,0.28908668730650167
4014,1,0.0,0.0028116213683223993,4.0,20.0,0.2583705357142858
4015,1,0.0,0.002306805074971165,5.0,15.0,0.20927723840345203
4016,1,0.0,0.001736111111111111,2.0,16.0,0.22437869822485212
4017,1,0.0,0.0025575447570332483,5.0,14.0,0.2110132950053898
4018,1,0.0,0.0030737704918032786,9.0,13.0,0.1612286293827876
4019,1,0.0,0.006122448979591836,2.0,7.0,0.06769230769230772
4020,1,0.0,0.0035026269702276708,1.0,12.0,0.1905003380662611
4021,1,0.0,0.0024479804161566705,4.0,19.0,0.22352044704089402
4022,1,0.003537735849056604,0.003537735849056604,7.0,14.0,0.30482087571870853
4023,1,0.0,0.003418803418803419,5.0,8.0,0.1175136116152451
4024,1,0.0,0.005714285714285714,2.0,7.0,0.174752920035939
4025,1,0.008802816901408451,0.0017605633802816902,6.0,14.0,0.29977226417355873
4026,1,0.009937888198757764,0.0037267080745341614,3.0,23.0,0.25676115998696636
4027,1,0.004608294930875576,0.006144393241167435,7.0,9.0,0.1192540057788285
4028,1,0.0,0.002129925452609159,12.0,23.0,0.27282801418439706
4029,1,0.02072538860103627,0.0034542314335060447,0.0,9.0,0.17660936973373764
4030,1,0.0,0.0019342359767891683,5.0,16.0,0.22939718241731666
4031,1,0.0,0.004132231404958678,3.0,8.0,0.12373310810810811
4032,1,0.014164305949008499,0.0028328611898017,5.0,14.0,0.22503052503052512
4033,1,0.008130081300813009,0.0040650406504065045,4.0,7.0,0.07887323943661984
4034,1,0.0,0.0035650623885918,4.0,9.0,0.1612463485881208
4035,1,0.0,0.0028368794326241137,0.0,15.0,0.21664841182913475
4036,1,0.0,0.002012072434607646,6.0,15.0,0.2349505840071877
4037,1,0.0,0.0019047619047619048,11.0,23.0,0.27944700460829486
4038,1,0.0,0.003134796238244514,2.0,11.0,0.19435897435897442
4039,1,0.0,0.004048582995951417,1.0,12.0,0.20945945945945943
4040,1,0.0,0.0029850746268656717,6.0,12.0,0.2263733222637332
4041,1,0.006349206349206349,0.0031746031746031746,8.0,15.0,0.24393571861734387
4042,1,0.0,0.002207505518763797,5.0,23.0,0.3092716837765743
4043,1,0.0,0.001579778830963665,1.0,29.0,0.3029029793735676
4044,1,0.0,0.0018885741265344666,0.0,21.0,0.268041237113402
4045,1,0.013636363636363636,0.004545454545454545,3.0,17.0,0.2767650462962963
4046,1,0.0,0.004410143329658214,8.0,11.0,0.22306348281887
4047,1,0.0,0.00128783000643915,10.0,35.0,0.36985941400604383
4048,1,0.0,0.0038535645472061657,7.0,9.0,0.13939144736842102
4049,1,0.0,0.00390625,2.0,11.0,0.1490451793199814
4050,1,0.0,0.00303951367781155,4.0,13.0,0.18886075949367087
4051,1,0.0,0.002403846153846154,3.0,7.0,0.15770491803278697
4052,1,0.0,0.004777070063694267,2.0,9.0,0.13066557778685173
4053,1,0.0,0.0035087719298245615,4.0,8.0,0.08097560975609741
4054,1,0.011444921316165951,0.002861230329041488,3.0,18.0,0.2534275031159119
4055,1,0.0,0.003766478342749529,1.0,10.0,0.1282229965156796
4056,1,0.0,0.004434589800443459,4.0,5.0,0.14454094292803976
4057,1,0.027720739219712527,0.004106776180698152,9.0,16.0,0.22239191729323315
4058,1,0.0,0.0038684719535783366,5.0,6.0,0.19141414141414148
4059,1,0.0,0.003740648379052369,11.0,12.0,0.2528735632183907
4060,1,0.0,0.00702576112412178,3.0,11.0,0.16624100301834233
4061,1,0.0,0.004975124378109453,3.0,5.0,0.07699063231850123
4062,1,0.0,0.003129890453834116,2.0,12.0,0.1406442094910254
4063,1,0.0,0.0043859649122807015,5.0,10.0,0.15280135823429553
4064,1,0.0,0.006224066390041493,2.0,7.0,0.16085686465433313
4065,1,0.005145797598627788,0.008576329331046312,1.0,6.0,0.19468349588831524
4066,1,0.009138381201044387,0.0026109660574412533,4.0,14.0,0.2344086021505376
4067,1,0.0,0.0029154518950437317,2.0,10.0,0.24039752887456345
4068,1,0.0,0.005970149253731343,3.0,8.0,0.15742397137745967
4069,1,0.0,0.008385744234800839,0.0,6.0,0.09905163329820876
4070,1,0.02727272727272727,0.004545454545454545,3.0,9.0,0.11451198630136994
4071,1,0.0035335689045936395,0.0035335689045936395,6.0,6.0,0.20119802677942222
4072,1,0.0,0.0025906735751295338,6.0,17.0,0.24404597701149422
4073,1,0.0,0.005208333333333333,4.0,7.0,0.084008097165992
4074,1,0.0,0.0035211267605633804,7.0,9.0,0.1352904628766698
4075,1,0.015957446808510637,0.005319148936170213,4.0,5.0,0.20090497737556556
4076,1,0.005110732538330494,0.0034071550255536627,8.0,11.0,0.19608721624850656
4077,1,0.006122448979591836,0.004081632653061225,2.0,10.0,0.1749057394218685
4078,1,0.0,0.004178272980501393,5.0,13.0,0.18317757009345792
4079,1,0.0,0.005434782608695652,5.0,9.0,0.12665985699693572
4080,1,0.0038461538461538464,0.011538461538461539,5.0,5.0,0.1849922839506173
4081,1,0.0,0.002793296089385475,2.0,18.0,0.17608423686405317
4082,1,0.0,0.003976143141153081,6.0,5.0,0.12587412587412583
4083,1,0.0,0.003444316877152698,8.0,20.0,0.228434065934066
4084,1,0.020072992700729927,0.0036496350364963502,12.0,5.0,0.20457848837209291
4085,1,0.0,0.002026342451874367,16.0,16.0,0.25959582259595826
4086,1,0.016917293233082706,0.005639097744360902,6.0,9.0,0.22081413210445477
4087,1,0.019830028328611898,0.007082152974504249,1.0,14.0,0.2673319327731092
4088,1,0.01998572448251249,0.0028551034975017845,14.0,17.0,0.2507577671129073
4089,1,0.0034924330616996507,0.002328288707799767,0.0,15.0,0.20774436090225556
4090,1,0.019908116385911178,0.006125574272588055,6.0,11.0,0.18398295525755093
4091,1,0.0058823529411764705,0.00392156862745098,3.0,9.0,0.15992402659069338
4092,1,0.0032679738562091504,0.0032679738562091504,5.0,11.0,0.16629339305711088
4093,1,0.026737967914438502,0.0035650623885918,4.0,10.0,0.20162446249402755
4094,1,0.010903426791277258,0.006230529595015576,1.0,11.0,0.24620334620334616
4095,1,0.016355140186915886,0.009345794392523364,3.0,6.0,0.06860857005296106
4096,1,0.005747126436781609,0.004789272030651341,8.0,19.0,0.25774534660812565
4097,1,0.0,0.00390625,0.0,8.0,0.19999999999999996
4098,1,0.017218543046357615,0.007947019867549669,9.0,8.0,0.2347009391992092
4099,1,0.009943181818181818,0.004261363636363636,12.0,15.0,0.1623853211009174
4100,1,0.0125,0.008928571428571428,5.0,10.0,0.18015803336259872
4101,1,0.004576659038901602,0.009153318077803204,6.0,7.0,0.08074382187423534
4102,1,0.004991680532445923,0.004991680532445923,3.0,6.0,0.08129220177412955
4103,1,0.00832639467110741,0.004163197335553705,24.0,18.0,0.2990121580547114
