text,clean_text,label,f3_digits_ratio,f24_punct_div,f45_adj_count,f66_genitive_count,f87_gini
"تمثل الأمثال العربية التي حفل بها "" لسان العرب"" لابن منظورمعجما قائما بذاته، و هذا لغزارة المادة، و تجاوزها لصفة الاستشهاد،و ما صاحبها من شروح و تعاليق، أردفها المؤلف بمعظم الأمثال التيإذ بلغ مجموع هذه الأمثال: ألفا و خمسمائة » اللسان « أوردها في معجمهو عشرين مثلا، 1 و ذلك في أبوابه الثمانية و العشرين، و كان باب )العين(أكثرها اشتمالا على الأمثال بمجموع مائة وتسعين، و يليه باب )الحاء(بمائة و ثمان و ثمانين، و يأتي باب )النون( في المرتبة الثالثة بمجموع مائةو ستة عشر مثلا، بينما نجد باب )الياء( أقل الأبواب اشتمالا على الأمثالبأربعة أمثال فقط..",تمثل امثال عربيه حفل بها سان عرب ابن منظورمعجما قائما ذاته، غزاره ماده، تجاوز صفه استشهاد،و صاحب شروح تعاليق، اردف مؤلف معظم امثال تياذ بلغ مجموع امثال الفا خمسمائه لسان اورد معجمهو عشر مثلا، ابوابه ثمانيه عشرين، باب عين اكثر اشتمالا علي امثال مجموع مائه تسعين، يليه باب حاء مائه ثمان ثمانين، ياتي باب نون مرتبه ثالثه مجموع مائهو سته عشر مثلا، ينما نجد باب ياء اقل ابواب اشتمالا علي امثالباربعه امثال فقط,0,0.001834862385321101,0.011009174311926606,1.0,6.0,0.20611111111111113
يتناول هذا المقال بالدراسة موضوعا غاية في الأهمية من موضوعات الإبداع الأدبي الحديث هو الشعرية، التي تقوم على مجموعة من المرتكزات، تنزاح بها عن لغة الشعر القديمة إلى لغة جديدة مختلفة، قائمة على المنهجية الأدبية بعناصرها: اللغة والأسلوب وقصيدة النثر، الصورة الفنية بعناصرها: المجاز والرمز والأسطورة والخيال، ثم العاطفة والرومانسية والإيقاع وغيرها من الدعائم. وقد حاولت في هذا المقال دراسة كل هذه المرتكزات في الإنتاج الأدبي لواحد من أبرز كتاب العربية هو جبران خليل جبران، ومثلت لكل واحدة من هذه الدعائم بشواهد من كتاباته لتكون دليلا على وجودها في إنتاجه الأدبي.كلمات مفتاحية: مرتكزات؛ الشعرية؛ أدب؛ جبران.,يتناول مقال دراسه موضوعا غايه اهميه موضوع ابداع ادبي حديث شعريه، تقوم علي مجموعه مرتكزات، تنزاح بها لغه شعر قديمه الي لغه جديده مختلفه، قائمه علي منهجيه ادبيه عناصر لغه اسلوب قصيده نثر، صوره فنيه عناصر مجاز رمز اسطوره خيال، عاطفه رومانسيه ايقاع غير دعائم حاولت مقال دراسه مرتكز انتاج ادبي واحد ابرز تاب عربيه جبر خليل جبران، مثلت لكل احده دعائم شواهد تاباته تكون دليلا علي جود انتاجه ادبي لمات مفتاحيه مرتكزات؛ شعريه؛ ادب؛ جبر,0,0.0,0.006633499170812604,4.0,15.0,0.16191983122362852
يهدف هذا البحث إلى التعرف على واقع اللغة العربية ومشكلاتها في ظل المجتمعات الافتراضية عبر الشبكات الاجتماعية، التي عرفت نموا سريعا وانتشارا واسعا في المجتمعات العربية، لما أتاحته من خدمات وتقنيات هامة لا تخضع لعاملي الزمان والمكان، مما أثر سلبا على استخدام اللغة العربية الفصحى، فظهرت لغة إلكترونية تعتمد على الرموز والأرقام، وأخرى خليط بين العربية واللاتينية، ما أفقد اللغة العربية خصوصيتها، وشوه ألفاظها ومصطلحاتها، وأساء لبنيتها وقواعدها وهويتها. لذلك توصي الباحثة بضرورة تدريب وتأهيل المتعلمين والمعلمين من أجل الاستفادة من التطبيقات والتقنيات الجديدة في الحفاظ على اللغة العربية، وترسيخ الوعي المجتمعي بقدراتها وخصائصها، لمواجهة تحدياتها..,يهدف بحث الي تعرف علي اقع لغه عربيه مشكلات ظل مجتمع افتراضيه عبر شبك اجتماعيه، عرفت نموا ريعا انتشارا اسعا مجتمع عربيه، لما اتاحته خدم تقني هامه تخضع عاملي زمان مكان، مما اثر لبا علي استخدام لغه عربيه فصحي، ظهرت لغه كترونيه تعتمد علي رموز ارقام، اخري خليط عربيه لاتينيه، افقد لغه عربيه خصوصيتها، شوه فاظ مصطلحاتها، اساء بنيت قواعد هويت ذلك توصي باحثه ضروره تدريب تاهيل متعلم معلم اجل استفاده تطبيق تقني جديده حفاظ علي لغه عربيه، ترسيخ وعي مجتمعي قدرات خصائصها، مواجهه تحديات,0,0.0,0.003105590062111801,3.0,11.0,0.14557613168724282
يعالج هذا البحث فكرة الانزياح بين علماء البلاغة الكلاسيكيين واللسانيين المحدثين مبينا نظرة كل من الفريقين إلى مفهوم الانزياح، ومعايير كل منهما في تحديده. وبالرغم من اتفاقهما في التصور العام لمفهوم الانزياح إلا أن علماء البلاغة الكلاسيكية يعتمدون على معايير لضبطه أهمها: المنطقية والشيوع والقابلية للوصف والقيمية. وبالمقابل يعتمد اللسانيون المحدثون على معايير عامة لضبطه، وهي كل ما من شأنه أن يجعل الخطاب خارقا للقواعد المألوفة أو منحرفا عنها أو صانعا لأثر غير منتظر عند المتلقي. مهما كانت المصطلحات التي يمكن أن تعبر عن هذا المفهوم.,يعالج بحث كره انزياح علماء بلاغه كلاسيكي لساني محدث مبي نظره فريق الي مفهوم انزياح، معايير منهما تحديده بالرغم اتفاقهما تصور عام مفهوم انزياح الا ان علماء بلاغه كلاسيكيه يعتمد علي معايير ضبطه اهم منطقيه شيوع قابليه وصف قيميه بالمقابل يعتمد لساني محدث علي معايير عامه ضبطه، شانه ان يجعل خطاب خارقا قواعد مالوفه او منحرفا عنها او صانعا اثر منتظر متلقي مهما مصطلح يمكن ان تعبر مفهوم,0,0.0,0.005639097744360902,2.0,9.0,0.1417958656330749
يعد ابن الأنباري (ت577ه) من أعلام النحو العربي، وأوّل من أفرد للأصول النحوية كتاباً، ويقوم هذا البحث على دراسة أسس التفكير العلمي عند ابن الأنباري في الأصول النحوية، وبيان أثر تطبيقات التفكير العلمي في التعامل مع الأصول.ومن أهم النتائج التي توصل لها البحث هي أسس التفكير العلمي عند الأنباري في الأصول النحوية، ومنها: تحديد المشكلة، ووضع الفرضيات والتساؤلات لها، وعرض آراء العلماء الذين سبقوه، مع مراعاة الموضوعية والوسطية في نقد الآراء النحوية، والاحتكام للأصل والقاعدة النحوية.,يعد ابن انباري اعلام نحو عربي، اول افرد اصول نحويه تابا، يقوم بحث علي دراسه اسس تفكير علمي ابن انباري اصول نحويه، بيان اثر تطبيق تفكير علمي تعامل اصول اهم نتائج توصل بحث اسس تفكير علمي انباري اصول نحويه، منها تحديد مشكله، وضع فرضي تساؤل ها، عرض اراء علماء ذين بقوه، مراعاه موضوعيه وسطيه نقد اراء نحويه، احتكام اصل قاعده نحويه,0,0.006276150627615063,0.010460251046025104,8.0,9.0,0.19827586206896552
يجد المهتم بتاريخ تطور اللغات ، والباحث في هذا الميدان من الدراسات اللغوية بأنه من الصعوبة بما كان أن تستثنى لغة من اللغات من ظاهرة الاقتراض اللغوي. كما انه لا يمكن أن تلبي لغة ما حاجات المتحدثين بهـا ، وان تواكب التطور الطبيعي للمجتمعات البشرية وهي منغلقة حول نفسها بعيدة عن الاحتكاك باللغات المجاورة لها. فالتواصل بين المجتمعات البشرية على اختلاف لغاتهم ومعتقداتهم وجنسياتهم وانتماءاتهم عامل يساهم بشكل كبير في تطور تلك المجتمعات على جميع المستويات. والمستوى اللغوي يفعّله وينمّيه تبادل جوانب التأثير والتأثر بين اللغات ؛ وبذلك اقترنت ظاهرة الاقتراض اللغوي بنشأة اللغات ، واقترنت كذلك تطور اللغات بتطور العلاقات البشرية..,يجد مهتم تاريخ تطور لغات باحث ميد دراس لغويه انه صعوبه ان تستثني لغه لغات ظاهره اقتراض لغوي انه يمكن ان تلبي لغه حاج متحدث بها وان تواكب تطور طبيعي مجتمع بشريه منغلقه نفس عيده احتكاك لغات مجاوره تواصل مجتمع بشريه علي اختلاف غات معتقدات جنسيات انتماءات عامل يسا شكل بير تطور تلك مجتمع علي جميع مستوي مستوي لغوي يفعله ينميه تبادل جوانب تاثير تاثر لغات بذلك اقترنت ظاهره اقتراض لغوي نشاه لغات اقترنت تطور لغات تطور علاق بشريه,0,0.0,0.004815409309791332,4.0,9.0,0.17961752602275483
إن المتصفح للمعاجم العربية الحديثة المتخصصة، والدراسات المصطلحية المعاصرة يلاحظ اضطرابا في صناعة المصطلح العلمي العربي، وذلك راجع في الأغلب إلى تمكّن ثقافة التّبعية في نفوس المثقفين في الوطن العربي، بالإضافة إلى الغزو المصطلحاتي السّريع الذي لم يترك لنا متّسعا للتفكير في إيجاد مسميات للمخترعات والابتكارات العديدة والأفكار الكثيرة التي تفد بلداننا بفعل التطور التكنولوجي الهائل في مجال الاتصالات. زيادة على بروز ظاهرة التشتت والاختلاف بين عواصم الأقطار العربية التي تدعي كل منها إمارة اللغة العربية ومسؤولياتها عن تطويرها..,ان متصفح معاجم عربيه حديثه متخصصه، دراس مصطلحيه معاصره يلاحظ اضطرابا صناعه مصطلح علمي عربي، ذلك راجع اغلب الي تمكن ثقافه تبعيه نفوس مثقف وطن عربي، اضافه الي غزو مصطلحاتي سريع يترك لنا متسعا تفكير ايجاد مسمي مخترع ابتكار عديده افكار كثيره تفد لدان فعل تطور تكنولوجي هائل مجال اتصال زياده علي روز ظاهره تشتت اختلاف عواصم اقطار عربيه تدعي منها اماره لغه عربيه مسؤوليات تطوير,0,0.0,0.003816793893129771,8.0,10.0,0.12071179600073378
"بدأ الإنسان التأريخ لحياته بابتكاره الكتابة، وهذا ما يبرر بجلاء أهميتها في التواصل وفي تدوين الأحداث، وتخليد الآثار، ونقلها من جيل إلى جيل.ومن ههنا نفهم السر الذي حظيت به لدى مختلف الأمم، وفي شتّى حقول المعرفة، ويكفي للتدليل على ذلك اقتران تعريف الأميّة لدى كل الشعوب بالجهل بالقراءة والكتابة.وقد مارس الإنسان الكتابة منذ زمن سحيق، إذ أصبحت وسيلة فعّالة وناجعة في التواصل بمختلف أشكالها، ومن ثم عدّ الاهتمام بها من أوكد الواجبات وبخاصة في ميدان تعلم وتعليم اللغات للناطقين وغير الناطقين بها.وتتجلى الأهمية كذلك على حدّ قول الجاحظ (ت 255هـ): ""لولا الخطوط لبطلت العهود والشروط والسجلات والصكاك، وكل ما قطاع وكل اتفاق وكل أمان وكل عهد وعقد وكل جوار وحلف""( ).يبيّن هذا النص أهميّة الكتابة في حفظ الحقوق ودرء المفاسد ودحض المتطاولين على هضمها، ويوضح كذلك ربط الخطوط بأصحابها، فقد حاول بعض التبرؤ من الخط إلاّ أنه لا يلبث أن يسقط ويعري عن الحقيقة..",بدا انس تاريخ حياته ابتكاره كتابه، هذا يبرر جلاء اهميت تواصل تدو احداث، تخليد اثار، نقل جيل الي جيل ههنا نفهم السر حظيت به لدي مختلف امم، شتي حقول معرفه، يكفي تدليل علي اقتر تعريف اميه لدي شعوب جهل قراءه كتابه مارس انس كتابه زمن حيق، اذ اصبحت سيله عاله ناجعه تواصل مختلف اشكالها، عد اهتمام بها اوكد واجب بخاصه ميد تعلم تعليم لغات ناطق غير ناطق بها تتجلي اهميه علي حد قول جاحظ ولا خطوط بطلت عهود شروط سجل صكاك، وكل قطاع وكل اتفاق وكل امان وكل عهد عقد وكل جوار حلف يبين النص اهميه كتابه حفظ حقوق درء مفاسد دحض متطاول علي هضمها، يوضح ربط خطوط اصحابها، حاول بعض تبرؤ الخط الا انه يلبث ان يسقط يعري حقيقه,0,0.0035629453681710215,0.007125890736342043,2.0,12.0,0.12277777777777787
يمثل المتلقي في القرآن الكريم نقطة البدء والمنتهى؛ من حيث إنّه يشكّل دورا خطيرا لأهميته، ويشغل حيّزا كاملا ومكتملا في هذا الخطاب الرباني، الذي هو بلاغ للناس كافة، عربهم وعجمهم، إذ لم يكن الأمر الإلهي مخصوصا بأنبيائه وأصفيائه، وإن جاء في بعض صيغه بلفظ الخصوص الذي أريد منه العموم، فهو؛ أي المتلقي، يقع في نقطة حساسة جدا من عملية التخاطب. على أساس أنّه ذات مستهدفة، تجعل من الكلام الفني كلاما جماليا، من منطلق «أنّ العمل الأدبي له قطبان، يمكن أن نطلق على أحدهما: القطب الفني والآخر الجمالي، والقطب الفني هو نص المؤلف، والقطب الجمالي هو عملية الإدراك التي يقوم بها القارئ»..,يمثل متلقي قران كريم نقطه بدء منتهي؛ حيث انه يشكل دورا خطيرا اهميته، يشغل حيزا املا مكتملا خطاب رباني، لاغ ناس افه، عرب عجمهم، اذ يكن امر الهي مخصوصا انبيائه اصفيائه، وان جاء بعض صيغه لفظ خصوص اريد منه عموم، هو؛ اي متلقي، يقع نقطه حساسه جدا عمليه تخاطب علي اساس انه ذات مستهدفه، تجعل كلام فني لاما جماليا، منطلق ان عمل ادبي قطبان، يمكن ان نطلق علي احدهما قطب فني اخر جمالي، قطب فني نص مؤلف، قطب جمالي عمليه ادراك يقوم بها قارئ,0,0.0,0.0070052539404553416,13.0,10.0,0.13688694450840422
أصبحت اللسانيات الحديثة منذ زهاء قرن على الأقل، تتعامل معاللغة تعاملاً وصفيا أكثر منه تعاملاً معيارياً، وجاعلة اللغة هدفاً في حدذاته، وليست كواسطة للوصول من خلالها إلى معارف أخرى، وهي نظاملساني كوساطة للوصول من خلالها إلى معارف أخرى، وهي نظام لسانيقائم بذاته متفتح على غيره من المتكلمين والمستعملين والدارسين، بلبالنظر إلى احتوائها في أحشائها مستويات وقوانين دقيقة ومنضبطة،فليس هذرًا أن يُطْلَق عليها نظام أنظمةٍ، وكل نظام ما عداها يُلْصَق بهابّق عليها، لا يعدو أن يكون دخيلاً، لن تَلْبَثَ أن تَقْذِفه خارج نظامهاَأو يُطاللساني الذي لا يماثله نظام سواه..,اصبحت لساني حديثه زهاء قرن علي اقل، تتعامل معاللغه تعاملا صفيا اكثر منه تعاملا معياريا، جاعله لغه هدفا حدذاته، ليست واسطه وصول خلال الي معارف اخري، نظاملساني وساطه وصول خلال الي معارف اخري، نظام سانيقائم ذاته متفتح علي غيره متكلم مستعمل دارسين، لبالنظر الي احتوائ احشائ مستوي قوان دقيقه منضبطه،فليس هذرا ان يطلق علي نظام انظمه، وكل نظام عدا يلصق هابق عليها، يعدو ان يكون دخيلا، تلبث ان تقذفه خارج نظامهااو يطاللساني يماثله نظام واه,0,0.0,0.0036101083032490976,2.0,10.0,0.17435064935064948
إن اللغة مقياس كل تقدم ومصدر كل توجه، وترجمان كل مجتمع،وهي تتأثر في كل عصر لنتاج المجتمع الذي تولد فيه، فليس غريبا أنتتداخل لهجاتها، وتصطبغ بمصطلحات أجنبية دخيلة، وقد تبقى فيهامفرداتُها الأصيلة وتندثر أخرى بفعل التطور والنمو الذي تخضع لهالحياة العصرية ومتطلباتها.وتعدّ اللغة العربية لغة ذات نظام منسجم متماسك يشد بعضهبعضا، بحيث تجري فيها الألفاظ على نسق خاص في مادتها وتركيبها. وإندخول الكلمة الغريبة إلى اللغة العربية شبيه بدخول الغريب في العربوالتحاقه بإحدى قبائلهم. فالكل يعلم أنه أجنبي ولكن سنة التأثر والتأثيرلا يمكن إبعاده، وبالتالي لا نجد ثمة لغة تخلو من ألفاظ دخيلة عليهاأجنبية عنها،بل «إن بعض اللغات تحتوي على كلمات غريبة تنوف علىما فيها من مفردات أصيلة أثيلة، كاللغة الانجليزية التي فتحت الباب علىمصراعيه للاقتراض من اللغة اللاتينية وما تفرع عنها من لغات حتى قيلان ما بها من ألفاظ أجنبية بات يربو على نصف اللغة.,ان لغه مقياس تقدم مصدر توجه، ترجم مجتمع،وهي تتاثر عصر نتاج مجتمع تولد يه، ليس غريبا انتتداخل هجاتها، تصطبغ مصطلح اجنبيه دخيله، تبقي يهامفردات اصيله تندثر اخري فعل تطور نمو تخضع هالحياه عصريه متطلبات تعد لغه عربيه لغه ذات نظام منسجم متماسك يشد عضهبعضا، حيث تجري يها الفاظ علي نسق خاص مادت تركيب اندخول كلمه غريبه الي لغه عربيه شبيه دخول غريب عربوالتحاقه احدي قبائل الكل يعلم انه اجنبي لكن سنه تاثر تاثيرلا يمكن ابعاده، بالتالي نجد ثمه لغه تخلو فاظ دخيله عليهااجنبيه عنها،بل ان بعض لغات تحتوي علي لمات غريبه تنوف عليما يها مفرد اصيله اثيله، لغه انجليزيه تحت باب عليمصراعيه اقتراض لغه لاتينيه وما تفرع عنها غات حتي قيل بها فاظ اجنبيه بات يربو علي نصف لغه,0,0.0,0.00243605359317905,4.0,12.0,0.1371703853955375
في هذه المقدمة سوف نتكلم عن العموميات قبل أن ندخل في صلب الموضوع؛ فنحن بحاجة إلى مراكز قياس ترسم لنا طريقا معبدة لمستقبل لا يقبل الشك، مستقبل واضح المعالم لا يقبل الرياء أو النفاق أو الإطراء أو التلميع أو التدليس؛ نحن بحاجة إلى مشاريع جديدة وعصرية ومفيدة، نحن بحاجة إلى بحوث ودراسات جريئة؛ إن الذي يجعلنا نحترم عمل بعض المنظمات العربية كونها لم تعتمد على الدراسات النظرية فقط ؛ إنما نزلت إلى أرض الواقع وأجرت عدة دراسات ميدانية على شرائح متنوعة المشارب؛ ومتعددة الاتجاهات من المجتمع العربي من خلال مراكز قياسها .وهنا جاز لنا أن نتدخل لنقول : إن الساحة العالمية والعربية المعاصرة تعج بالدراسات والبحوث والمقالات العلمية وغير العلمية؛ حتى أصبحت نسخة طبق الأصل، تكرار وحشو وهذا يسرق من ذاك تحت مسمى الاقتباس أو التناص وهلم جرا .والسؤال الذي يطرح نفسه اليوم وفي عصرنا هذا : ما الجديد الذي سوف نقدمه إذا ما قمنا بأي بحث أو أجرينا أية دراسة، أو كتبنا أي مقال لإنشاء مشروع ما. في نظري وفي هذا الزخم الكبير من الدراسات والبحوث والمقالات لو أتى الباحث بفكرة واحدة جديدة سوف أعتبرها إنجازا نثمنه ونقدره له، ولكن هيهات هيهات ترى الجديد إلا في صفوة الصفوة ونخبة منتقاة نقبت وبحثت وسهرت الليالي بأناة حتى جاءت بما هو جديد..,مقدمه سوف نتكلم عمومي ان ندخل صلب موضوع؛ نحن حاجه الي مراكز قياس ترسم لنا طريقا معبده مستقبل يقبل شك، مستقبل اضح معالم يقبل رياء او نفاق او اطراء او تلميع او تدليس؛ نحن حاجه الي مشاريع جديده عصريه مفيده، نحن حاجه الي حوث دراس جريئه؛ ان يجعل نحترم عمل بعض منظم عربيه ونها تعتمد علي دراس نظريه فقط انما نزلت الي ارض واقع اجرت عده دراس ميدانيه علي شرائح متنوعه مشارب؛ متعدده اتجاه مجتمع عربي مراكز قياس هنا جاز لنا ان نتدخل نقول ان ساحه عالميه عربيه معاصره تعج دراس بحوث مقال علميه غير علميه؛ حتي اصبحت نسخه طبق اصل، تكرار حشو هذا يسرق ذاك تحت مسمي اقتباس او تناص هلم جرا سؤال يطرح نفسه يوم عصر جديد سوف نقدمه اذا قمنا باي بحث او اجري ايه دراسه، او تبنا اي مقال انشاء مشروع نظري زخم كبير دراس بحوث مقال لو اتي باحث فكره احده جديده سوف اعتبر انجازا نثمنه نقدره له، لكن هيه هيه تري جديد الا صفوه صفوه نخبه منتقاه نقبت بحثت سهرت ليالي اناه حتي جاءت جديد,0,0.0,0.0036036036036036037,5.0,15.0,0.17601433824665502
إن العرب لم تكن تعرف في الغالب الكتابة حتى جاء الإسلام وكانت أول سورة من القرآن الكريم نزلت على سيدنا محمد صلى الله عليه وسلم هي سورة اقرأ، فيها التنبيه إلى القراءة والتنويه بفضل علم الكتابة والرسم والإشارة إلى أهمية القلم وعظمته، هذه السورة أي سورة العلق أول سورة نزلت وفق ترتيب النزول، يقول فيها المولى جل جلاله { اقرأ بسم ربك الذي خلق، خلق الإنسان من علق، اقرأ وربك الأكرم الذي علم بالقلم، علم الإنسان ما لم يعلم}1 وهي أول ما نزل على رسول الله صلى الله عليه وسلم على رأي معظم المفسرين. فيها تنبيه على قيمة القلم وفضله، وكذا فضل علم الرسم أي الخط والكتابة لما في ذلك من المنافع العظيمة التي لا يحيط بها إلا هو سبحانه وتعالى، فما دونت العلوم، ولا قيدت الحكم، ولا ضبطت أخبار الأولين ومقالاتهم، ولا الكتب المنزلة ـ كما قال القرطبي رحمه الله ـ إلا بالكتابة. وأصل الكتابة تكون بالقلم، وهذا ما أشارت إليه السورة، والعرب تعرف القلم وقالت عنه بأنه سمي قلما لأنه يقلم. أي يقطع، كتقليم الأظافر..,ان عرب تكن تعرف غالب كتابه حتي جاء اسلام اول وره قران كريم نزلت علي يدنا محمد صلي الله عليه سلم وره اقرا، يها تنبيه الي قراءه تنويه فضل علم كتابه رسم اشاره الي اهميه قلم عظمته، سوره اي وره علق اول وره نزلت وفق ترتيب نزول، يقول يها مولي جل جلاله اقرا بسم ربك خلق، خلق انس علق، اقرا ربك اكرم علم قلم، علم انس يعلم اول نزل علي رسول الله صلي الله عليه سلم علي راي معظم مفسر يها تنبيه علي قيمه قلم فضله، كذا فضل علم رسم اي الخط كتابه لما منافع عظيمه يحيط بها الا بحانه تعالي، فما دونت علوم، قيدت حكم، ضبطت اخبار اول مقالاتهم، كتب منزله قال قرطبي رحمه الله الا كتابه اصل كتابه تكون قلم، هذا اشارت اليه سوره، عرب تعرف قلم قالت عنه انه سمي قلما انه يقلم اي يقطع، تقليم اظافر,0,0.0011273957158962795,0.004509582863585118,4.0,11.0,0.21144910179640708
"غة مجموعة من الأصوات المتناسقة، والمنتظمة في تراكيب لغويّة، يحمل كلّ تركيب منها، خصائص ودلالات مرتبطة في سيّاقات لغويّة ، وفق تنوّعات صوتيّة منتظمة. لقد حظيت الفونيمات فوق التّركيبيّة ""باِهتمام العلماء والباحثين للوقوف على تحديدها، ومعرفة خواصّها النّطقيّة والسّمعيّة، ومن ثمّة الوقوف على قيمها ووظائفها اللّغويّة."" فقد بحثوا في مدى إسهامها في الكشف عن القواعد الصّوتيّة والصّرفيّة والتّركيبيّة والدّلاليّة، والتّعرف على القواعد الّتي تحكمها في اللّغة، وما يطرأ عليها من تغييرات وتحويلات تستوجبها قواعد السّيّاق اللّغويّ. تتمـثّل التّـنوّعات الصّوتيّة في ظواهر صوتيّة، مثل: المقطع، والنّبر، والتّنغيم، ""وتسمى أيضا الوحدات الـثّانويّة."".",غه مجموعه اصو متناسقه، منتظمه تراكيب غويه، يحمل تركيب منها، خصائص دلال مرتبطه ياق غويه وفق تنوع صوتيه منتظمه لقد حظيت فونيم فوق تركيبيه اهتمام علماء باحث وقوف علي تحديدها، معرفه خواص نطقيه سمعيه، ثمه وقوف علي قيم وظائف لغويه حثوا مدي اسهام كشف قواعد صوتيه صرفيه تركيبيه دلاليه، تعرف علي قواعد تحكم لغه، وما يطرا علي تغيير تحويل تستوجب قواعد سياق لغوي تتمثل تنوع صوتيه ظواهر صوتيه، مثل مقطع، نبر، تنغيم، تسمي ايضا وحد ثانويه,0,0.0,0.006289308176100629,0.0,12.0,0.10666666666666669
إذا كانت اللفظة المفردة على ما تتطلبه من مقاييس وشروط تكفل تحقيق جانبٍ من شعرية النص. غير أنَّها لا تكتفي بذاتها بالوصف؛ لأنها تستمد شعريتها مما يضفى عليها وهي داخل تركيب لغوي بعينه؛ لتكون حينئذ محكومة بنسق ذلك التركيب والبناء حيث تقترن بغيرها من الألفاظ. إذ يمكنها أنْ تتبادل مواقع الجودة ومواطن الرداءة في هذا التركيب أو ذاك، وهو ما يوحي بأن بناء النص الأدبي يعتمد على نظامين متلازمين يقومان على حركية جدلية تتجلى في نظامين اثنين أحدهما إفرادي والآخر تركيبي، ويقومُ هذان النظامان أو بالأحرى هذه الحركية الجدلية بنقل الألفاظ من المألوف إلى غير المألوف، أو بتحويلها من مجرد أداة اتصال وحسب إلى وسيلة إبداعية فنية تحقق المتعة والشعرية وهويّة النص فضلاً عن الاتصال..,اذا لفظه مفرده علي تتطلبه مقاييس شروط تكفل تحقيق جانب شعريه النص انها تكتفي ذات وصف؛ انها تستمد شعريت مما يضفي علي داخل تركيب غوي عينه؛ تكون حينئذ محكومه نسق تركيب بناء حيث تقترن غير الفاظ اذ يمكن ان تتبادل مواقع جوده مواطن رداءه تركيب او ذاك، يوحي بان ناء النص ادبي يعتمد علي نظام متلازم يقوم علي حركيه جدليه تتجلي نظام اثن احدهما افرادي اخر تركيبي، يقوم هذان نظام او احري حركيه جدليه نقل الفاظ مالوف الي مالوف، او تحويل مجرد اداه اتصال حسب الي سيله ابداعيه نيه تحقق متعه شعريه هويه النص ضلا اتصال,0,0.0,0.004518072289156626,1.0,13.0,0.12078260869565227
تمثّل المعاجم المرتّبة ترتيبا موضوعاتيا أوّل نموذج للتّأليف المعجمي عرفه التّراث العربي منذ النّصف الثّاني من القرن الثّاني الهجري، وكان بمثابة الإرهاصات الأولى للمعجم العربي المختص، أما في وقتنا، فقد أصبح خارج اهتمامات المعجميين المحدثين، غير أنّنا لا نعدم وجودها، ويمثل المعجم الذي وقع بين أيدينا إحدى المحاولات التي أراد صاحبه من خلاله تقديم مادة لغوية وجهها لجمهور خاص هم فئة المتعلمين. وهذا المعجم هو معجم «الآفاق المدرسي؛ معجم لغوي مدرسي عربي- عربي معجم مرتب حسب المواضيع» الذي ألّفه أيت يحياتن يحيى وإن لم يكن من ذوي الاختصاص، فهو من الذين مارسوا التّعليم ثمّ التّفتيش في الأطوار التّعليمية الأولى للمدرسة الجزائرية، واستشعر حاجة الطّلاب إلى معجم يتوفّر على المصطلحات المعبّرة عن التّطور العلمي والمعرفي الذي يعيشه العالم، فألّف هذا المعجم الذي جاء مختلفا من حيث جمعُه ووضعه عما ألفناه في المعاجم المدرسية الكثيرة التي تحتويها مكتباتنا، إذ بالرّغم من أن التأليف في المعاجم المدرسية قد قطع شوطا لا بأس به؛ يبقى ما حققه محصورا في الجانب الكمي لا النوعي، فخصوصية هذا المعجم عززت رغبتي في دراسته بغية التعريف بالجوانب التعليمية في هذا المعجم، والأسس البيداغوجية التي ينبغي أن تخضع لها عملية جمعه ووضعه حتى تجعل منه معجما تعليميا بامتياز..,تمثل معاجم مرتبه ترتيبا موضوعاتيا اول نموذج تاليف معجمي عرفه تراث عربي نصف ثاني قرن ثاني هجري، مثابه ارهاص اولي معجم عربي مختص، اما قتنا، اصبح خارج اهتمام معجمي محدثين، اننا نعدم جودها، يمثل معجم وقع ايدي احدي محاول اراد صاحبه خلاله تقديم ماده غويه جهها جمهور خاص هم فئه متعلم هذا معجم معجم افاق مدرسي؛ معجم غوي مدرسي عربي عربي معجم مرتب حسب مواضيع الفه ايت يحياتن يحيي وان يكن ذوي اختصاص، فهو ذين مارس تعليم تفتيش اطوار تعليميه اولي مدرسه جزائريه، استشعر حاجه طلاب الي معجم يتوفر علي مصطلح معبره تطور علمي معرفي يعيشه عالم، الف معجم جاء مختلفا حيث جمعه وضعه عما فناه معاجم مدرسيه كثيره تحتوي مكتباتنا، اذ رغم ان تاليف معاجم مدرسيه قطع شوطا باس به؛ يبقي حققه محصورا جانب كمي نوعي، خصوصيه معجم عززت رغبتي دراسته غيه تعريف جوانب تعليميه معجم، اسس بيداغوجيه ينبغي ان تخضع عمليه جمعه وضعه حتي تجعل منه معجما تعليميا امتياز,0,0.0,0.0026292725679228747,16.0,16.0,0.16828810377197478
